candidate,baseline,semantics,planning_scale,summary_type,relevant_property,sharpness,category,baseline_signed_residual,candidate_signed_residual,baseline_abs_residual,candidate_abs_residual,abs_residual_reduction
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,both,sharp,colour_only,0.16282739176172678,0.041671086687034994,0.16282739176172678,0.041671086687034994,0.12115630507469179
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,overinformativeness,second,blurred,over_minimal_length,0.31026936590075843,0.4840798479259049,0.31026936590075843,0.4840798479259049,-0.17381048202514648
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,overinformativeness,second,sharp,over_minimal_length,0.404691007893106,0.5755789549756256,0.404691007893106,0.5755789549756256,-0.1708879470825196
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,second,blurred,colour_only,0.016206374042599003,-0.11775570584002276,0.016206374042599003,0.11775570584002276,-0.10154933179742376
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,second,sharp,colour_only,-0.06211078345460025,-0.1979652065007123,0.06211078345460025,0.1979652065007123,-0.13585442304611206
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,first,blurred,size_only,-0.0011535788384767695,0.023054024347892173,0.0011535788384767695,0.023054024347892173,-0.021900445509415403
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,first,sharp,size_only,-0.1253058528651135,-0.10986243469013143,0.1253058528651135,0.10986243469013143,0.015443418174982071
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,first,blurred,size_colour,0.15964716558273023,0.26455004398639387,0.15964716558273023,0.26455004398639387,-0.10490287840366364
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.0,selection,first,sharp,size_colour,0.1897100664339268,0.25821054052927134,0.1897100664339268,0.25821054052927134,-0.06850047409534454
principled_salience_stop_regularized_plannedprefix_2x2_inc_static,principled_salience_stop_regularized_2x2_inc_static,context_fixed,1.5,selection,both,blurred,redundant_form,-0.37272987553947845,-0.4014506120430795,0.37272987553947845,0.4014506120430795,-0.028720736503601074
