relevant_property,sharpness,utterance_label,model_proportion,utterance_code,model,semantics,planning_scale,empirical_proportion,condition_n,signed_residual,abs_residual
second,blurred,FD,0.00052073295,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.0005878894767783657,1701,-6.715652449653298e-05,6.715652449653298e-05
second,blurred,FDC,0.0015925625,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.0,1701,0.0015925625339150429,0.0015925625339150429
second,sharp,C,0.07866979,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.27663798808735934,1511,-0.19796820163411227,0.19796820163411227
second,sharp,CD,0.0024863994,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.0006618133686300463,1511,0.001824586006272202,0.001824586006272202
second,sharp,CDF,0.011030779,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.003970880211780278,1511,0.007059899008383544,0.007059899008383544
second,sharp,CF,0.066043876,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.19391131700860356,1511,-0.12786744089709615,0.12786744089709615
second,sharp,CFD,0.01575164,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.0,1511,0.015751639381051064,0.015751639381051064
second,sharp,D,0.06617639,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.0,1511,0.0661763921380043,0.0661763921380043
second,sharp,DC,0.25302494,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.0013236267372600927,1511,0.25170130898509097,0.25170130898509097
second,sharp,DCF,0.23663098,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.009927200529450696,1511,0.22670377567065306,0.22670377567065306
second,sharp,DF,0.15001908,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.011250827266710787,1511,0.13876825218008182,0.13876825218008182
second,sharp,DFC,0.077818684,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.00727994705493051,1511,0.07053873722498816,0.07053873722498816
second,sharp,F,0.02477171,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.4685638649900728,1511,-0.4437921541323238,0.4437921541323238
second,sharp,FC,0.012623465,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.02382528127068167,1511,-0.011201816582022954,0.011201816582022954
second,sharp,FCD,0.0027546817,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.0,1511,0.002754681743681431,0.002754681743681431
second,sharp,FD,0.0005365067,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.0,1511,0.0005365067045204341,0.0005365067045204341
second,sharp,FDC,0.0016610492,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.0,0.0026472534745201853,1511,-0.000986204272435644,0.000986204272435644
both,blurred,C,0.05401208,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.008870490833826138,1691,0.045141587958030624,0.045141587958030624
both,blurred,CD,0.00082871056,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0035481963335304554,1691,-0.002719485774240553,0.002719485774240553
both,blurred,CDF,0.0031782314,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.03252513305736251,1691,-0.029346901639229726,0.029346901639229726
both,blurred,CF,0.05062587,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.39503252513305737,1691,-0.3444066569914062,0.3444066569914062
both,blurred,CFD,0.013324519,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.004730928444707274,1691,0.008593590243315817,0.008593590243315817
both,blurred,D,0.07342695,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.002365464222353637,1691,0.07106148277528888,0.07106148277528888
both,blurred,DC,0.32571742,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.03784742755765819,1691,0.28786999182825185,0.28786999182825185
both,blurred,DCF,0.2919528,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.2253104671791839,1691,0.06664232165061956,0.06664232165061956
both,blurred,DF,0.10832607,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.1732702542874039,1691,-0.06494418427674181,0.06494418427674181
both,blurred,DFC,0.06288415,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.02424600827912478,1691,0.038638143656452614,0.038638143656452614
both,blurred,F,0.00850541,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.04849201655824956,1691,-0.03998660697480019,0.03998660697480019
both,blurred,FC,0.0053389627,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.039621525724423415,1691,-0.034282563068908936,0.034282563068908936
both,blurred,FCD,0.0010899537,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0005913660555884093,1691,0.0004985876454234273,0.0004985876454234273
both,blurred,FD,0.0002727992,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0017740981667652277,1691,-0.0015012989708106516,0.0015012989708106516
both,blurred,FDC,0.00051608036,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0017740981667652277,1691,-0.0012580178110278694,0.0012580178110278694
both,sharp,C,0.05063509,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.033752481800132364,1511,0.016882606435007483,0.016882606435007483
both,sharp,CD,0.0007382509,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.003970880211780278,1511,-0.0032326293052010813,0.0032326293052010813
both,sharp,CDF,0.0027497194,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.02183984116479153,1511,-0.019090121740618294,0.019090121740618294
both,sharp,CF,0.04826194,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.3798808735936466,1511,-0.331618933114368,0.331618933114368
both,sharp,CFD,0.012785398,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0026472534745201853,1511,0.010138144926799795,0.010138144926799795
both,sharp,D,0.07324201,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.001985440105890139,1511,0.07125656858017554,0.07125656858017554
both,sharp,DC,0.32577658,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.09066843150231635,1511,0.23510814549353326,0.23510814549353326
both,sharp,DCF,0.30128548,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.21972203838517537,1511,0.08156343710730204,0.08156343710730204
both,sharp,DF,0.106911734,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.1502316346790205,1511,-0.043319900932491884,0.043319900932491884
both,sharp,DFC,0.06287764,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.02316346790205162,1511,0.03971417222608406,0.03971417222608406
both,sharp,F,0.007922189,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.03242885506287227,1511,-0.024506665752679208,0.024506665752679208
both,sharp,FC,0.0050373925,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.036399735274652546,1511,-0.031362342785040444,0.031362342785040444
both,sharp,FCD,0.0010401551,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.001985440105890139,1511,-0.0009452850378502448,0.0009452850378502448
both,sharp,FD,0.0002629703,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0006618133686300463,1511,-0.0003988430600896574,0.0003988430600896574
both,sharp,FDC,0.00047340526,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0006618133686300463,1511,-0.0001884081050105489,0.0001884081050105489
first,blurred,C,0.0683364,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.26802884615384615,1664,-0.19969244874440706,0.19969244874440706
first,blurred,CD,0.0009171312,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.001201923076923077,1664,-0.0002847918792842673,0.0002847918792842673
first,blurred,CDF,0.003597084,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0234375,1664,-0.01984041603282094,0.01984041603282094
first,blurred,CF,0.052846376,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.16346153846153846,1664,-0.1106151626087152,0.1106151626087152
first,blurred,CFD,0.014018602,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0006009615384615385,1664,0.013417640199454932,0.013417640199454932
first,blurred,D,0.0729483,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.04447115384615385,1664,0.028477145502200492,0.028477145502200492
first,blurred,DC,0.3323579,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.04146634615384615,1664,0.2908915671018454,0.2908915671018454
first,blurred,DCF,0.29547504,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.20432692307692307,1664,0.09114811282891494,0.09114811282891494
first,blurred,DF,0.096264094,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.19230769230769232,1664,-0.09604359819338873,0.09604359819338873
first,blurred,DFC,0.05682417,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.02283653846153846,1664,0.033987631591466755,0.033987631591466755
first,blurred,F,0.003272738,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.014423076923076924,1664,-0.011150338848193105,0.011150338848193105
first,blurred,FC,0.0020286744,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.017427884615384616,1664,-0.015399210262470521,0.015399210262470521
first,blurred,FCD,0.0004688567,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.001201923076923077,1664,-0.0007330663636541711,0.0007330663636541711
first,blurred,FD,0.00024578717,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0030048076923076925,1664,-0.0027590205180996028,0.0027590205180996028
first,blurred,FDC,0.00039879928,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0018028846153846155,1664,-0.0014040853331187884,0.0014040853331187884
first,sharp,C,0.077618964,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.2592838196286472,1508,-0.18166485561220969,0.18166485561220969
first,sharp,CD,0.00075772556,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0,1508,0.0007577255601063371,0.0007577255601063371
first,sharp,CDF,0.0028279787,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.015915119363395226,1508,-0.013087140670446407,0.013087140670446407
first,sharp,CF,0.062104702,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.1319628647214854,1508,-0.0698581627256358,0.0698581627256358
first,sharp,CFD,0.016450254,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.000663129973474801,1508,0.01578712427311772,0.01578712427311772
first,sharp,D,0.070238575,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.17639257294429708,1508,-0.10615399760497976,0.10615399760497976
first,sharp,DC,0.31589225,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.03978779840848806,1508,0.27610445093729136,0.27610445093729136
first,sharp,DCF,0.30371454,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.15119363395225463,1508,0.15252090962875428,0.15252090962875428
first,sharp,DF,0.090431914,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.15185676392572944,1508,-0.06142485019224708,0.06142485019224708
first,sharp,DFC,0.05354497,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.01856763925729443,1508,0.03497732910932849,0.03497732910932849
first,sharp,F,0.0032759695,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.03580901856763926,1508,-0.03253304903625217,0.03253304903625217
first,sharp,FC,0.002117181,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.014588859416445624,1508,-0.012471678452467452,0.012471678452467452
first,sharp,FCD,0.0004759612,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.000663129973474801,1508,-0.0001871687823607628,0.0001871687823607628
first,sharp,FD,0.00022823761,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.001326259946949602,1508,-0.001098022338851177,0.001098022338851177
first,sharp,FDC,0.00032074316,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.001989389920424403,1508,-0.0016686467621975704,0.0016686467621975704
second,blurred,C,0.06167099,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.22692533803644915,1701,-0.16525434923830767,0.16525434923830767
second,blurred,CD,0.0010208047,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0,1701,0.0010208047460764647,0.0010208047460764647
second,blurred,CDF,0.0040881904,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.001763668430335097,1701,0.002324521953874059,0.002324521953874059
second,blurred,CF,0.06054735,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.23633156966490299,1701,-0.17578421782774478,0.17578421782774478
second,blurred,CFD,0.014039659,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0005878894767783657,1701,0.01345176946455016,0.01345176946455016
second,blurred,D,0.0708546,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0,1701,0.07085459679365158,0.07085459679365158
second,blurred,DC,0.27812126,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0005878894767783657,1701,0.27753337331199424,0.27753337331199424
second,blurred,DCF,0.24919367,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.027630805408583186,1701,0.22156286295689534,0.22156286295689534
second,blurred,DF,0.15135792,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.005291005291005291,1701,0.14606691368673214,0.14606691368673214
second,blurred,DFC,0.07614137,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.011169900058788948,1701,0.06497147226424725,0.06497147226424725
second,blurred,F,0.019380288,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.46149323927101704,1701,-0.44211295107242676,0.44211295107242676
second,blurred,FC,0.010339165,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.027630805408583186,1701,-0.017291640302167437,0.017291640302167437
second,blurred,FCD,0.0022629197,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0,1701,0.0022629196755588055,0.0022629196755588055
second,blurred,FD,0.0003089149,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0005878894767783657,1701,-0.0002789745809104368,0.0002789745809104368
second,blurred,FDC,0.00067288795,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0,1701,0.0006728879525326192,0.0006728879525326192
second,sharp,C,0.039959077,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.27663798808735934,1511,-0.23667891129535762,0.23667891129535762
second,sharp,CD,0.0010197712,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0006618133686300463,1511,0.0003579578422192388,0.0003579578422192388
second,sharp,CDF,0.0040832944,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.003970880211780278,1511,0.00011241420965412471,0.00011241420965412471
second,sharp,CF,0.037506297,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.19391131700860356,1511,-0.15640501977788304,0.15640501977788304
second,sharp,CFD,0.008863584,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0,1511,0.008863584138453007,0.008863584138453007
second,sharp,D,0.075099915,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0,1511,0.07509991526603699,0.07509991526603699
second,sharp,DC,0.2945121,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0013236267372600927,1511,0.2931884663299091,0.2931884663299091
second,sharp,DCF,0.27394256,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.009927200529450696,1511,0.2640153594280536,0.2640153594280536
second,sharp,DF,0.16083944,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.011250827266710787,1511,0.14958861117170474,0.14958861117170474
second,sharp,DFC,0.083347805,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.00727994705493051,1511,0.07606785778944891,0.07606785778944891
second,sharp,F,0.012018531,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.4685638649900728,1511,-0.45654533436049755,0.45654533436049755
second,sharp,FC,0.0063448367,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.02382528127068167,1511,-0.017480444599776317,0.017480444599776317
second,sharp,FCD,0.0014690977,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0,1511,0.001469097682274878,0.001469097682274878
second,sharp,FD,0.0003111366,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0,1511,0.00031113659497350454,0.00031113659497350454
second,sharp,FDC,0.00068253424,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,1.5,0.0026472534745201853,1511,-0.0019647192320056644,0.0019647192320056644
both,blurred,C,0.038931362,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.008870490833826138,1691,0.030060871497087405,0.030060871497087405
both,blurred,CD,0.00039649926,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0035481963335304554,1691,-0.003151697068777963,0.003151697068777963
both,blurred,CDF,0.0011308261,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.03252513305736251,1691,-0.03139430698459513,0.03139430698459513
both,blurred,CF,0.038469546,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.39503252513305737,1691,-0.35656297958986355,0.35656297958986355
both,blurred,CFD,0.010159705,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.004730928444707274,1691,0.005428776389515519,0.005428776389515519
both,blurred,D,0.07675974,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.002365464222353637,1691,0.07439427648790485,0.07439427648790485
both,blurred,DC,0.3423595,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.03784742755765819,1691,0.3045120854866991,0.3045120854866991
both,blurred,DCF,0.30655885,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.2253104671791839,1691,0.08124838024818426,0.08124838024818426
both,blurred,DF,0.110881485,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.1732702542874039,1691,-0.062388769242447684,0.062388769242447684
both,blurred,DFC,0.06438147,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.02424600827912478,1691,0.040135464487274605,0.040135464487274605
both,blurred,F,0.0052574836,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.04849201655824956,1691,-0.04323453298648175,0.04323453298648175
both,blurred,FC,0.0034314964,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.039621525724423415,1691,-0.03619002928119648,0.03619002928119648
both,blurred,FCD,0.00075587374,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0005913660555884093,1691,0.00016450768599362675,0.00016450768599362675
both,blurred,FD,0.00022361403,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0017740981667652277,1691,-0.0015504841386923117,0.0015504841386923117
both,blurred,FDC,0.00030252762,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0017740981667652277,1691,-0.001471570543048486,0.001471570543048486
both,sharp,C,0.03644398,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.033752481800132364,1511,0.0026914967479175628,0.0026914967479175628
both,sharp,CD,0.00036913974,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.003970880211780278,1511,-0.0036017404685099253,0.0036017404685099253
both,sharp,CDF,0.0010012225,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.02183984116479153,1511,-0.020838618639999574,0.020838618639999574
both,sharp,CF,0.03639799,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.3798808735936466,1511,-0.34348288375433117,0.34348288375433117
both,sharp,CFD,0.009679248,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0026472534745201853,1511,0.0070319941506519525,0.0070319941506519525
both,sharp,D,0.07639733,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.001985440105890139,1511,0.07441188946297278,0.07441188946297278
both,sharp,DC,0.34208933,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.09066843150231635,1511,0.2514208936872741,0.2514208936872741
both,sharp,DCF,0.315755,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.21972203838517537,1511,0.09603297126600871,0.09603297126600871
both,sharp,DF,0.10860992,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.1502316346790205,1511,-0.041621712448776826,0.041621712448776826
both,sharp,DFC,0.06388016,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.02316346790205162,1511,0.04071669254888374,0.04071669254888374
both,sharp,F,0.004906751,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.03242885506287227,1511,-0.027522103847414353,0.027522103847414353
both,sharp,FC,0.0032385075,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.036399735274652546,1511,-0.033161227728168076,0.033161227728168076
both,sharp,FCD,0.00072531786,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.001985440105890139,1511,-0.001260122243073984,0.001260122243073984
both,sharp,FD,0.00021985211,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0006618133686300463,1511,-0.00044196125802622207,0.00044196125802622207
both,sharp,FDC,0.0002861941,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0006618133686300463,1511,-0.0003756192802269108,0.0003756192802269108
first,blurred,C,0.050773483,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.26802884615384615,1664,-0.21725536338411844,0.21725536338411844
first,blurred,CD,0.00043444036,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.001201923076923077,1664,-0.0007674827200109856,0.0007674827200109856
first,blurred,CDF,0.0013105548,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0234375,1664,-0.022126945201307535,0.022126945201307535
first,blurred,CF,0.041280504,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.16346153846153846,1664,-0.12218103414544693,0.12218103414544693
first,blurred,CFD,0.010983389,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0006009615384615385,1664,0.010382427332492975,0.010382427332492975
first,blurred,D,0.07638742,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.04447115384615385,1664,0.03191626645051516,0.03191626645051516
first,blurred,DC,0.35047966,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.04146634615384615,1664,0.30901331626451933,0.30901331626451933
first,blurred,DCF,0.30888495,2,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.20432692307692307,1664,0.1045580254151271,0.1045580254151271
first,blurred,DF,0.09767251,3,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.19230769230769232,1664,-0.09463518514082983,0.09463518514082983
first,blurred,DFC,0.057657883,4,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.02283653846153846,1664,0.034821344109681934,0.034821344109681934
first,blurred,F,0.0019797953,10,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.014423076923076924,1664,-0.01244328163850766,0.01244328163850766
first,blurred,FC,0.0013198762,13,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.017427884615384616,1664,-0.01610800844187347,0.01610800844187347
first,blurred,FCD,0.0003603962,14,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.001201923076923077,1664,-0.0008415268810215192,0.0008415268810215192
first,blurred,FD,0.00021406317,11,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0030048076923076925,1664,-0.0027907445227566105,0.0027907445227566105
first,blurred,FDC,0.0002610596,12,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0018028846153846155,1664,-0.0015418250024175416,0.0015418250024175416
first,sharp,C,0.06460909,5,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.2592838196286472,1508,-0.1946747316250118,0.1946747316250118
first,sharp,CD,0.0003849323,6,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.0,1508,0.000384932296583429,0.000384932296583429
first,sharp,CDF,0.001071648,7,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.015915119363395226,1508,-0.014843471389664065,0.014843471389664065
first,sharp,CF,0.053639334,8,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.1319628647214854,1508,-0.07832353102631215,0.07832353102631215
first,sharp,CFD,0.014228068,9,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.000663129973474801,1508,0.01356493831866616,0.01356493831866616
first,sharp,D,0.07279023,0,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.17639257294429708,1508,-0.10360234511388708,0.10360234511388708
first,sharp,DC,0.33058035,1,principled_salience_stop_regularized_plannedprefix_2x2_inc_rec,context_updating,2.0,0.03978779840848806,1508,0.2907925553283894,0.2907925553283894
