semantics,summary_type,relevant_property,sharpness,category,model_global,model_proportion_global,signed_residual_global,abs_residual_global,empirical_proportion,model_incremental,model_proportion_incremental,signed_residual_incremental,abs_residual_incremental,global_minus_incremental_abs_residual
context_fixed,length,second,sharp,three_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.0602897850417849,0.0483850231370232,0.0483850231370232,0.011904761904761706,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.057015857468236716,0.04511109556347501,0.04511109556347501,0.003273927573548191
context_fixed,selection,both,sharp,redundant_form,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.8353220150266307,0.044069529937167506,0.044069529937167506,0.7912524850894632,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.8331592223991495,0.041906737309686304,0.041906737309686304,0.0021627926274812026
context_updating,length,second,sharp,three_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.05962406238011757,0.04771930047535586,0.04771930047535586,0.011904761904761706,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.057789726974411995,0.045884965069650285,0.045884965069650285,0.0018343354057055727
context_fixed,selection,first,sharp,colour_only,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.012345510991844492,0.012345510991844492,0.012345510991844492,0.0,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.011705115119702788,0.011705115119702788,0.011705115119702788,0.0006403958721417045
context_updating,length,both,sharp,three_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.4336550117473216,0.05790948490835546,0.05790948490835546,0.3757455268389661,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.43341787340555465,0.05767234656658854,0.05767234656658854,0.00023713834176691817
context_updating,overinformativeness,both,sharp,over_minimal_length,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.4336550117473216,0.05790948490835546,0.05790948490835546,0.3757455268389661,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.43341787340555465,0.05767234656658854,0.05767234656658854,0.00023713834176691817
context_updating,selection,first,sharp,colour_only,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.011994875061168706,0.011994875061168706,0.011994875061168706,0.0,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.011772592732362053,0.011772592732362053,0.011772592732362053,0.00022228232880665277
context_fixed,selection,first,blurred,colour_only,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.017980720911637223,0.012565558456763617,0.012565558456763617,0.005415162454873604,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.019869471759001653,0.014454309304128048,0.014454309304128048,-0.0018887508473644302
context_updating,selection,first,blurred,colour_only,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_rec_fixedeps,0.01803406505846659,0.012618902603592986,0.012618902603592986,0.005415162454873604,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_rec_fixedeps,0.020046802966596815,0.01463164051172321,0.01463164051172321,-0.0020127379081302244
context_fixed,length,both,sharp,three_adjectives,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.4313814880872199,0.05563596124825376,0.05563596124825376,0.3757455268389661,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.4333962047784259,0.05765067793945977,0.05765067793945977,-0.002014716691206009
context_fixed,overinformativeness,both,sharp,over_minimal_length,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_glob_static_fixedeps,0.4313814880872199,0.05563596124825376,0.05563596124825376,0.3757455268389661,principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,0.4333962047784259,0.05765067793945977,0.05765067793945977,-0.002014716691206009
