model,architecture,architecture_short,semantics,semantics_short,summary_type,relevant_property,sharpness,category,empirical_proportion,model_proportion,signed_residual,abs_residual,n
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,second,sharp,size_colour,0.0019841269841269008,0.24342605284626065,0.24144192586213375,0.24144192586213375,504
principled_salience_stop_regularized_2x2_glob_rec,global,glob,context_updating,rec,selection,second,sharp,size_only,0.0,0.01950050406213365,0.01950050406213365,0.01950050406213365,504
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,both,blurred,colour_only,0.008833922261484103,0.1378176131857243,0.1289836909242402,0.1289836909242402,566
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,both,blurred,redundant_form,0.9134275618374558,0.6452208451965074,-0.2682067166409484,0.2682067166409484,566
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,both,blurred,size_colour,0.07773851590106004,0.19564365269755893,0.11790513679649889,0.11790513679649889,566
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,both,blurred,size_only,0.0,0.02131788892020955,0.02131788892020955,0.02131788892020955,566
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,both,sharp,colour_only,0.0,0.1235711987705532,0.1235711987705532,0.1235711987705532,503
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,both,sharp,redundant_form,0.7912524850894632,0.6216146653740997,-0.1696378197153635,0.1696378197153635,503
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,both,sharp,size_colour,0.20874751491053678,0.2297919181647824,0.021044403254245614,0.021044403254245614,503
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,both,sharp,size_only,0.0,0.025022217690564664,0.025022217690564664,0.025022217690564664,503
principled_salience_stop_regularized_2x2_glob_static,global,glob,context_fixed,static,selection,first,blurred,colour_only,0.005415162454873604,0.09148901536180713,0.08607385290693353,0.08607385290693353,554
