model,combination,relevant_property,sharpness,summary_type,category,observed_proportion,predicted_mean,predicted_q025,predicted_q975,observation_count,posterior_predictive_draws
Global,color_form,second,blurred,Initial adjective,F,0.7129629629629629,0.6804748842592592,0.6425925925925926,0.7185185185185186,540,16000
Global,color_form,second,sharp,Exact response,D,0.0,0.0013629454926624,0.0,0.0062893081761006,477,16000
Global,color_form,second,sharp,Exact response,DC,0.0,0.0053020178197064,0.0,0.0125786163522012,477,16000
Global,color_form,second,sharp,Exact response,DCF,0.020964360587002,0.0465697064989517,0.0293501048218029,0.0670859538784067,477,16000
Global,color_form,second,sharp,Exact response,DF,0.0335429769392033,0.1120720649895178,0.0838574423480083,0.140461215932914,477,16000
Global,color_form,second,sharp,Exact response,DFC,0.0062893081761006,0.0246932651991614,0.0125786163522012,0.0398322851153039,477,16000
Global,color_form,second,sharp,Exact response,C,0.0,0.0070089098532494,0.0,0.0146750524109014,477,16000
Global,color_form,second,sharp,Exact response,CD,0.0,0.0002936320754716,0.0,0.0020964360587002,477,16000
Global,color_form,second,sharp,Exact response,CDF,0.0041928721174004,0.0040273846960167,0.0,0.010482180293501,477,16000
Global,color_form,second,sharp,Exact response,CF,0.1677148846960167,0.0938266509433962,0.0691823899371069,0.1215932914046121,477,16000
Global,color_form,second,sharp,Exact response,CFD,0.0,0.0019867662473794,0.0,0.0062893081761006,477,16000
