semantics,speaker,nobj,sd_spread,color_semvalue,k,wf,n_scenes,mean_big_blue,mean_blue_big,mean_advantage,mcse_advantage
static,incremental_speaker,2,2.0,0.94,0.7,0.2,1000,0.4705728674173276,0.533223405119262,-0.06265053770193425,0.003603657981794545
static,incremental_speaker,2,2.0,0.94,0.7,0.3,1000,0.4633791558003443,0.5408938563260645,-0.07751470052572014,0.0035767239819903558
static,incremental_speaker,2,2.0,0.94,0.7,0.5,1000,0.4569699189900795,0.5478120032058077,-0.0908420842157283,0.003580680616696497
static,incremental_speaker,2,2.0,0.94,0.7,0.8,1000,0.4530792829899143,0.5520434632561882,-0.09896418026627402,0.003598816135076366
static,incremental_speaker,2,2.0,0.96,0.7,0.1,1000,0.48584485601150645,0.5177268586318325,-0.0318820026203261,0.003899125394444724
static,incremental_speaker,2,2.0,0.96,0.7,0.2,1000,0.46835410001950495,0.5360308371459637,-0.06767673712645876,0.0037629037272624835
static,incremental_speaker,2,2.0,0.96,0.7,0.3,1000,0.46110406932276476,0.5438325158145741,-0.08272844649180942,0.003743562519371456
static,incremental_speaker,2,2.0,0.96,0.7,0.5,1000,0.45463684157270895,0.5508841101902683,-0.09624726861755935,0.0037546232454463415
static,incremental_speaker,2,2.0,0.96,0.7,0.8,1000,0.450707140172843,0.5552051609854854,-0.1044980208126425,0.003777240363771012
static,incremental_speaker,2,2.0,0.98,0.7,0.1,1000,0.4837483166590202,0.5203098415372996,-0.036561524878279475,0.004043572724233214
static,incremental_speaker,2,2.0,0.98,0.7,0.2,1000,0.4661471457918378,0.5388879054293816,-0.07274075963754367,0.0039240063967814695
static,incremental_speaker,2,2.0,0.98,0.7,0.3,1000,0.4588375238162887,0.5468322333180684,-0.0879947095017798,0.003912460452204789
static,incremental_speaker,2,2.0,0.98,0.7,0.5,1000,0.4523092658700657,0.5540291315691622,-0.10171986569909658,0.003930903291892086
static,incremental_speaker,2,2.0,0.98,0.7,0.8,1000,0.4483385842909156,0.5584479296827763,-0.11010934539186079,0.00395823656201566
static,incremental_speaker,2,2.0,0.9,0.9,0.1,1000,0.4836665339599208,0.5187044674345441,-0.03503793347462341,0.0032685876741265656
static,incremental_speaker,2,2.0,0.9,0.9,0.2,1000,0.47202976973042393,0.5308685155176383,-0.05883874578721429,0.003238658665520474
static,incremental_speaker,2,2.0,0.9,0.9,0.3,1000,0.4664372052737415,0.5367781349054437,-0.07034092963170227,0.003231416916094012
static,incremental_speaker,2,2.0,0.9,0.9,0.5,1000,0.46103859198154556,0.5425185292750728,-0.08147993729352729,0.0032364370889464223
static,incremental_speaker,2,2.0,0.9,0.9,0.8,1000,0.45757108590005313,0.5462214091561756,-0.08865032325612249,0.00324912027016963
static,incremental_speaker,2,2.0,0.92,0.9,0.1,1000,0.4814824250542072,0.5212931477342884,-0.0398107226800812,0.0034179272922581043
static,incremental_speaker,2,2.0,0.92,0.9,0.2,1000,0.4697696801958041,0.5336280692125829,-0.06385838901677873,0.0033980670388937067
static,incremental_speaker,2,2.0,0.92,0.9,0.3,1000,0.4641341366673853,0.5396315463659324,-0.07549740969854701,0.003396303762289005
static,incremental_speaker,2,2.0,0.92,0.9,0.5,1000,0.45868927175017765,0.545471415708864,-0.08678214395868644,0.0034068877172862334
static,incremental_speaker,2,2.0,0.92,0.9,0.8,1000,0.45518928492231897,0.5492434561859492,-0.09405417126363017,0.003423245108186501
static,incremental_speaker,2,2.0,0.94,0.9,0.1,1000,0.4793143454982295,0.5239123766284538,-0.0445980311302243,0.003568522920131351
static,incremental_speaker,2,2.0,0.94,0.9,0.2,1000,0.4675202045604307,0.5364336868231064,-0.06891348226267573,0.0035591041397535325
static,incremental_speaker,2,2.0,0.94,0.9,0.3,1000,0.4618389832362459,0.5425395663693562,-0.08070058313311042,0.003563006046555022
static,incremental_speaker,2,2.0,0.94,0.9,0.5,1000,0.45634518682775727,0.5484880491916295,-0.09214286236387224,0.003579377065558884
static,incremental_speaker,2,2.0,0.94,0.9,0.8,1000,0.4528109517443576,0.5523356845070188,-0.0995247327626611,0.0035995929499514213
static,incremental_speaker,2,2.0,0.96,0.9,0.1,1000,0.47716212299507593,0.5265649369941484,-0.049402813999072516,0.0037204051308168625
static,incremental_speaker,2,2.0,0.96,0.9,0.2,1000,0.46528126820696464,0.5392890976448383,-0.07400782943787364,0.0037218546330749537
static,incremental_speaker,2,2.0,0.96,0.9,0.3,1000,0.45955170445315613,0.545506516748882,-0.08595481229572595,0.0037316412667993885
static,incremental_speaker,2,2.0,0.96,0.9,0.5,1000,0.4540063202090602,0.5515734456915011,-0.09756712548244087,0.003754056962497583
static,incremental_speaker,2,2.0,0.96,0.9,0.8,1000,0.45043607919985057,0.5555036381747698,-0.10506755897491915,0.003778338359440275
static,incremental_speaker,2,2.0,0.98,0.9,0.1,1000,0.4750255865928189,0.5292537079502447,-0.0542281213574258,0.0038736210727377957
static,incremental_speaker,2,2.0,0.98,0.9,0.2,1000,0.46305279674224864,0.5421982142994571,-0.07914541755720857,0.0038864179121282007
static,incremental_speaker,2,2.0,0.98,0.9,0.3,1000,0.4572722598201326,0.5485369605565378,-0.09126470073640514,0.0039023405011964075
static,incremental_speaker,2,2.0,0.98,0.9,0.5,1000,0.45167265487045494,0.554732934018016,-0.10306027914756105,0.003931092239881681
static,incremental_speaker,2,2.0,0.98,0.9,0.8,1000,0.44806466011032203,0.5587532315508538,-0.11068857144053179,0.003959669223828106
recursive,global_speaker,2,2.0,0.9,0.1,0.1,1000,0.5070570290454935,0.49384401013769974,0.013213018907793814,0.0008643194221598339
recursive,global_speaker,2,2.0,0.9,0.1,0.2,1000,0.5015201314156718,0.4985235137357888,0.002996617679882979,0.0001930843118785247
recursive,global_speaker,2,2.0,0.9,0.1,0.3,1000,0.5006286356231758,0.49937846894687776,0.0012501666762980903,7.922062179915083e-05
recursive,global_speaker,2,2.0,0.9,0.1,0.5,1000,0.5002047588094568,0.499795932521837,0.00040882628761985414,2.512232872305904e-05
recursive,global_speaker,2,2.0,0.9,0.1,0.8,1000,0.5000703466262936,0.4999297272131592,0.00014061941313438247,8.253006677774978e-06
recursive,global_speaker,2,2.0,0.92,0.1,0.1,1000,0.5070580113471229,0.4938449933695324,0.013213017977590448,0.0008643193364997435
recursive,global_speaker,2,2.0,0.92,0.1,0.2,1000,0.5015204011735238,0.4985237835032128,0.0029966176703110675,0.00019308431060151296
recursive,global_speaker,2,2.0,0.92,0.1,0.3,1000,0.5006287115359815,0.49937854485990985,0.0012501666760717605,7.922062176727016e-05
recursive,global_speaker,2,2.0,0.92,0.1,0.5,1000,0.5002047697403778,0.49979594345275885,0.0004088262876188695,2.5122328722929097e-05
recursive,global_speaker,2,2.0,0.92,0.1,0.8,1000,0.5000703480488201,0.49992972863568574,0.0001406194131343832,8.253006677774697e-06
recursive,global_speaker,2,2.0,0.94,0.1,0.1,1000,0.5070589588706346,0.4938459417865512,0.013213017084083343,0.0008643192543233976
recursive,global_speaker,2,2.0,0.94,0.1,0.2,1000,0.5015206633219752,0.4985240456609781,0.0029966176609971494,0.0001930843093623765
recursive,global_speaker,2,2.0,0.94,0.1,0.3,1000,0.5006287857997012,0.49937861912385284,0.0012501666758482578,7.92206217358903e-05
recursive,global_speaker,2,2.0,0.94,0.1,0.5,1000,0.5002047805174828,0.49979595422986495,0.00040882628761787634,2.5122328722798474e-05
recursive,global_speaker,2,2.0,0.94,0.1,0.8,1000,0.500070349458822,0.49992973004568764,0.0001406194131343802,8.253006677774357e-06
recursive,global_speaker,2,2.0,0.96,0.1,0.1,1000,0.5070598734802652,0.4938468572551331,0.013213016225132077,0.0008643191754221182
recursive,global_speaker,2,2.0,0.96,0.1,0.2,1000,0.5015209181941961,0.4985243005422649,0.002996617651931224,0.0001930843081594726
recursive,global_speaker,2,2.0,0.96,0.1,0.3,1000,0.5006288584708882,0.49937869179526057,0.0012501666756276003,7.922062170500553e-05
recursive,global_speaker,2,2.0,0.96,0.1,0.5,1000,0.5002047911442465,0.4997959648566297,0.0004088262876168754,2.512232872266735e-05
recursive,global_speaker,2,2.0,0.96,0.1,0.8,1000,0.5000703508564777,0.49992973144334335,0.00014061941313437537,8.253006677773828e-06
recursive,global_speaker,2,2.0,0.98,0.1,0.1,1000,0.5070607569068479,0.4938477415080877,0.013213015398760226,0.0008643190996035951
recursive,global_speaker,2,2.0,0.98,0.1,0.2,1000,0.5015211661035059,0.4985245484604021,0.0029966176431037647,0.0001930843069912498
recursive,global_speaker,2,2.0,0.98,0.1,0.3,1000,0.5006289296034181,0.4993787629280083,0.0012501666754097679,7.922062167460958e-05
recursive,global_speaker,2,2.0,0.98,0.1,0.5,1000,0.5002048016240334,0.49979597533641756,0.00040882628761586693,2.512232872253568e-05
recursive,global_speaker,2,2.0,0.98,0.1,0.8,1000,0.5000703522419623,0.4999297328288279,0.00014061941313436917,8.253006677773308e-06
recursive,global_speaker,2,2.0,0.9,0.3,0.1,1000,0.5231580407983304,0.4840542344587179,0.03910380633961241,0.0025220774187405216
recursive,global_speaker,2,2.0,0.9,0.3,0.2,1000,0.5048358930129899,0.49558574493636504,0.009250148076624892,0.0006043880676436374
recursive,global_speaker,2,2.0,0.9,0.3,0.3,1000,0.5019902775074472,0.4980809751625803,0.0039093023448669014,0.00025212978884756564
recursive,global_speaker,2,2.0,0.9,0.3,0.5,1000,0.5006557481634307,0.49935155423842686,0.001304193925003926,8.206407852654123e-05
recursive,global_speaker,2,2.0,0.9,0.3,0.8,1000,0.5002312985944015,0.4997695413319292,0.0004617572624723158,2.803209959597691e-05
recursive,global_speaker,2,2.0,0.92,0.3,0.1,1000,0.5231682574889059,0.48406474680159334,0.03910351068731268,0.002522049397130163
recursive,global_speaker,2,2.0,0.92,0.3,0.2,1000,0.5048386544510378,0.4955885097683721,0.009250144682665672,0.0006043875800797247
recursive,global_speaker,2,2.0,0.92,0.3,0.3,1000,0.5019910553166095,0.4980817530573295,0.003909302259280067,0.0002521297756604569
recursive,global_speaker,2,2.0,0.92,0.3,0.5,1000,0.5006558638867177,0.49935166996214386,0.0013041939245738827,8.206407846322335e-05
recursive,global_speaker,2,2.0,0.92,0.3,0.8,1000,0.5002313147077938,0.4997695574453235,0.0004617572624703869,2.8032099595731095e-05
recursive,global_speaker,2,2.0,0.94,0.3,0.1,1000,0.523178116370163,0.484074889864342,0.03910322650582097,0.002522022498319395
recursive,global_speaker,2,2.0,0.94,0.3,0.2,1000,0.5048413391597117,0.4955911977820282,0.009250141377683515,0.0006043871067274981
recursive,global_speaker,2,2.0,0.94,0.3,0.3,1000,0.5019918164557992,0.49808251428105493,0.003909302174744154,0.00025212976268035986
recursive,global_speaker,2,2.0,0.94,0.3,0.5,1000,0.5006559779861576,0.49935178406201686,0.0013041939241406593,8.206407839960586e-05
recursive,global_speaker,2,2.0,0.94,0.3,0.8,1000,0.5002313306772532,0.4997695734147849,0.00046175726246840885,2.8032099595479882e-05
recursive,global_speaker,2,2.0,0.96,0.3,0.1,1000,0.5231876364238268,0.48408468328718757,0.03910295313663928,0.0025219966560022754
recursive,global_speaker,2,2.0,0.96,0.3,0.2,1000,0.5048439504454193,0.495593812287073,0.009250138158346445,0.0006043866469818048
recursive,global_speaker,2,2.0,0.96,0.3,0.3,1000,0.5019925614881029,0.4980832593968405,0.003909302091262422,0.000252129749905016
recursive,global_speaker,2,2.0,0.96,0.3,0.5,1000,0.5006560904982482,0.49935189657454354,0.0013041939237046106,8.206407833573908e-05
recursive,global_speaker,2,2.0,0.96,0.3,0.8,1000,0.5002313465048579,0.49976958924239145,0.0004617572624663884,2.8032099595223807e-05
recursive,global_speaker,2,2.0,0.98,0.3,0.1,1000,0.5231968352864786,0.4840941453155286,0.03910268997095002,0.0025219718090027034
recursive,global_speaker,2,2.0,0.98,0.3,0.2,1000,0.504846491420723,0.49559635639924715,0.009250135021475798,0.0006043862002706869
recursive,global_speaker,2,2.0,0.98,0.3,0.3,1000,0.5019932909503568,0.49808398894152117,0.003909302008835648,0.0002521297373319442
recursive,global_speaker,2,2.0,0.98,0.3,0.5,1000,0.5006562014583377,0.49935200753507153,0.0013041939232660946,8.206407827166947e-05
recursive,global_speaker,2,2.0,0.98,0.3,0.8,1000,0.5002313621926435,0.4997696049301792,0.000461757262464329,2.803209959496273e-05
recursive,global_speaker,2,2.0,0.9,0.5,0.1,1000,0.5387824057528185,0.47706829112665194,0.06171411462616669,0.003825566754637571
recursive,global_speaker,2,2.0,0.9,0.5,0.2,1000,0.5084837680428794,0.4927371039984651,0.01574666404441426,0.0010387727770314026
recursive,global_speaker,2,2.0,0.9,0.5,0.3,1000,0.5034900336841006,0.4967275318116548,0.006762501872445801,0.00044305003420978725
recursive,global_speaker,2,2.0,0.9,0.5,0.5,1000,0.501164247973889,0.49885938009382313,0.002304867880065894,0.00014836010053213014
recursive,global_speaker,2,2.0,0.9,0.5,0.8,1000,0.5004213184043301,0.4995816092561412,0.0008397091481889711,5.268670042235403e-05
recursive,global_speaker,2,2.0,0.92,0.5,0.1,1000,0.5388125674512233,0.47710236958296776,0.06171019786825565,0.003825201776078218
recursive,global_speaker,2,2.0,0.92,0.5,0.2,1000,0.5084923640281449,0.49274575982267266,0.015746604205472237,0.0010387636681206906
recursive,global_speaker,2,2.0,0.92,0.5,0.3,1000,0.5034924780008685,0.4967299778006744,0.006762500200194063,0.00044304975307989835
recursive,global_speaker,2,2.0,0.92,0.5,0.5,1000,0.5011646245653518,0.4988597566951503,0.0023048678702015106,0.00014836009890176403
recursive,global_speaker,2,2.0,0.92,0.5,0.8,1000,0.5004213744416265,0.49958166529349407,0.0008397091481323706,5.2686700413925436e-05
recursive,global_speaker,2,2.0,0.94,0.5,0.1,1000,0.5388416969031365,0.47713526904743725,0.06170642785569933,0.0038248509598668365
recursive,global_speaker,2,2.0,0.94,0.5,0.2,1000,0.5085007262723638,0.4927541804133931,0.01574654585897071,0.001038754814543906
recursive,global_speaker,2,2.0,0.94,0.5,0.3,1000,0.5034948709314017,0.49673237238404766,0.0067624985473540246,0.000443049476195206
recursive,global_speaker,2,2.0,0.94,0.5,0.5,1000,0.5011649959165879,0.4988601280563214,0.0023048678602664782,0.00014836009726427692
recursive,global_speaker,2,2.0,0.94,0.5,0.8,1000,0.5004214299742628,0.4995817208261882,0.0008397091480745297,5.2686700405329224e-05
recursive,global_speaker,2,2.0,0.96,0.5,0.1,1000,0.5388698477221804,0.477167051278184,0.0617027964439964,0.0038245134951341592
recursive,global_speaker,2,2.0,0.96,0.5,0.2,1000,0.5085088646252092,0.4927623756724608,0.015746488952748366,0.0010387462059282071
recursive,global_speaker,2,2.0,0.96,0.5,0.3,1000,0.5034972141750786,0.4967347172610184,0.006762496914060221,0.0004430492035203263
recursive,global_speaker,2,2.0,0.96,0.5,0.5,1000,0.501165362144077,0.49886049429380785,0.0023048678502691658,0.00014836009562095573
recursive,global_speaker,2,2.0,0.96,0.5,0.8,1000,0.5004214850095656,0.4995817758615501,0.0008397091480155174,5.268670039657365e-05
recursive,global_speaker,2,2.0,0.98,0.5,0.1,1000,0.5388970697954166,0.4771977737121043,0.06169929608331228,0.00382418863189597
recursive,global_speaker,2,2.0,0.98,0.5,0.2,1000,0.5085167883716725,0.4927703549348871,0.01574643343678531,0.0010387378324359215
recursive,global_speaker,2,2.0,0.98,0.5,0.3,1000,0.5034995093537725,0.49673701405337806,0.006762495300394498,0.00044304893501416985
recursive,global_speaker,2,2.0,0.98,0.5,0.5,1000,0.5011657233606741,0.4988608555204568,0.002304867840217372,0.00014836009397299418
recursive,global_speaker,2,2.0,0.98,0.5,0.8,1000,0.5004215395547116,0.49958183040675624,0.0008397091479553805,5.268670038766665e-05
recursive,global_speaker,2,2.0,0.9,0.7,0.1,1000,0.5517157951580464,0.47195172029565585,0.07976407486239048,0.0047296971398738145
recursive,global_speaker,2,2.0,0.9,0.7,0.2,1000,0.5123570487267738,0.4900507313816,0.022306317345173774,0.0014761712726444561
recursive,global_speaker,2,2.0,0.9,0.7,0.3,1000,0.505116709468217,0.4953435038996646,0.009773205568552316,0.0006484720352596423
recursive,global_speaker,2,2.0,0.9,0.7,0.5,1000,0.5017313606408331,0.49832202208066884,0.0034093385601642974,0.00022411080390569765
recursive,global_speaker,2,2.0,0.9,0.7,0.8,1000,0.5006425714916134,0.49936456138600077,0.0012780101056126078,8.275588865319041e-05
recursive,global_speaker,2,2.0,0.92,0.7,0.1,1000,0.5517740542492895,0.4720285378636047,0.0797455163856848,0.004728031414626681
recursive,global_speaker,2,2.0,0.92,0.7,0.2,1000,0.512375466017404,0.4900695475634266,0.022305918453977464,0.0014761090913280293
recursive,global_speaker,2,2.0,0.92,0.7,0.3,1000,0.5051220708052617,0.4953488782423832,0.009773192562878532,0.0006484696829690783
recursive,global_speaker,2,2.0,0.92,0.7,0.5,1000,0.501732219814499,0.4983228813468557,0.003409338467643325,0.0002241107868425405
recursive,global_speaker,2,2.0,0.92,0.7,0.8,1000,0.50064270803361,0.4993646979286843,0.0012780101049256647,8.275588853299297e-05
recursive,global_speaker,2,2.0,0.94,0.7,0.1,1000,0.5518303827413381,0.4721027685880307,0.0797276141533075,0.00472642687864058
recursive,global_speaker,2,2.0,0.94,0.7,0.2,1000,0.512393396927871,0.4900878682403628,0.02230552868750817,0.0014760485268278294
recursive,global_speaker,2,2.0,0.94,0.7,0.3,1000,0.5051273223516067,0.4953541426608258,0.009773179690781026,0.0006484673628270532
recursive,global_speaker,2,2.0,0.94,0.7,0.5,1000,0.501733067213208,0.49832372883877435,0.003409338374433618,0.00022411076969847162
recursive,global_speaker,2,2.0,0.94,0.7,0.8,1000,0.5006428433450482,0.49936483324082387,0.0012780101042241892,8.275588841048616e-05
recursive,global_speaker,2,2.0,0.96,0.7,0.1,1000,0.5518848780499602,0.47217454425535094,0.07971033379460926,0.0047248802131022475
recursive,global_speaker,2,2.0,0.96,0.7,0.2,1000,0.5124108613555852,0.4901057135880119,0.02230514776757339,0.0014759895197066057
recursive,global_speaker,2,2.0,0.96,0.7,0.3,1000,0.5051324676362291,0.49535930068183553,0.00977316695439364,0.0006484650747767034
recursive,global_speaker,2,2.0,0.96,0.7,0.5,1000,0.5017339030938457,0.49832456481323106,0.003409338280614643,0.00022411075248728163
recursive,global_speaker,2,2.0,0.96,0.7,0.8,1000,0.5006429774437406,0.4993649673402317,0.0012780101035088473,8.275588828578749e-05
recursive,global_speaker,2,2.0,0.98,0.7,0.1,1000,0.5519376309927289,0.4722439876866721,0.07969364330605674,0.004723388335361011
recursive,global_speaker,2,2.0,0.98,0.7,0.2,1000,0.5124278780901524,0.49012310266570625,0.022304775424446317,0.0014759320131623789
recursive,global_speaker,2,2.0,0.98,0.7,0.3,1000,0.5051375100318285,0.4953643556764534,0.009773154355375027,0.0006484628186969032
recursive,global_speaker,2,2.0,0.98,0.7,0.5,1000,0.5017347277054701,0.4983253895192094,0.0034093381862607608,0.00022411073522178145
recursive,global_speaker,2,2.0,0.98,0.7,0.8,1000,0.5006431103471372,0.4993651002443569,0.001278010102780282,8.27558881590095e-05
recursive,global_speaker,2,2.0,0.9,0.9,0.1,1000,0.5617961681219661,0.46802450315469796,0.09377166496726808,0.005344785069607473
recursive,global_speaker,2,2.0,0.9,0.9,0.2,1000,0.516280714555132,0.4875801062474481,0.028700608307683857,0.001891231767302604
recursive,global_speaker,2,2.0,0.9,0.9,0.3,1000,0.5068431181366482,0.4939590469342149,0.012884071202433376,0.0008620437110229009
recursive,global_speaker,2,2.0,0.9,0.9,0.5,1000,0.502355406361691,0.4977448833870932,0.004610522974597707,0.0003086819346021281
recursive,global_speaker,2,2.0,0.9,0.9,0.8,1000,0.500896553115319,0.4991179241934259,0.001778628921893048,0.00011858740334273814
recursive,global_speaker,2,2.0,0.92,0.9,0.1,1000,0.5618863519023751,0.4681664213278457,0.09371993057452946,0.00534033425071108
recursive,global_speaker,2,2.0,0.92,0.9,0.2,1000,0.5163128988778068,0.48761381553527283,0.028699083342534046,0.00189099806961385
recursive,global_speaker,2,2.0,0.92,0.9,0.3,1000,0.5068528697498721,0.4939688593234304,0.012884010426441755,0.0008620322039755641
recursive,global_speaker,2,2.0,0.92,0.9,0.5,1000,0.5023570435017168,0.4977465210677977,0.004610522433919178,0.0003086818252452197
recursive,global_speaker,2,2.0,0.92,0.9,0.8,1000,0.5008968310677152,0.4991182021510808,0.0017786289166344185,0.00011858740227911149
recursive,global_speaker,2,2.0,0.94,0.9,0.1,1000,0.5619736539424419,0.4683037866352064,0.09366986730723555,0.005336033481856877
recursive,global_speaker,2,2.0,0.94,0.9,0.2,1000,0.5163442636351346,0.48764667490196933,0.028697588733165327,0.0018907697365299191
recursive,global_speaker,2,2.0,0.94,0.9,0.3,1000,0.5068624283528206,0.49397847820956875,0.012883950143251817,0.000862020826846452
recursive,global_speaker,2,2.0,0.94,0.9,0.5,1000,0.5023586587222961,0.4977481368336024,0.00461052188869367,0.00030868171523541413
recursive,global_speaker,2,2.0,0.94,0.9,0.8,1000,0.5008971065355838,0.4991184776243192,0.001778628911264587,0.00011858740119487743
recursive,global_speaker,2,2.0,0.96,0.9,0.1,1000,0.5620582150937599,0.4684368194064222,0.0936213956873377,0.005331875315930418
recursive,global_speaker,2,2.0,0.96,0.9,0.2,1000,0.5163748411653789,0.48767871738634033,0.02869612377903865,0.0018905466056755708
recursive,global_speaker,2,2.0,0.96,0.9,0.3,1000,0.5068717999270455,0.4939879095565193,0.012883890370526122,0.0008620095811363802
recursive,global_speaker,2,2.0,0.96,0.9,0.5,1000,0.5023602524885183,0.4977497311491179,0.004610521339400393,0.0003086816046654515
recursive,global_speaker,2,2.0,0.96,0.9,0.8,1000,0.500897379554419,0.4991187506486303,0.00177862890578864,0.00011858740009108185
recursive,global_speaker,2,2.0,0.98,0.9,0.1,1000,0.5621401669293484,0.4685657257603554,0.09357444116899297,0.005327852788770609
recursive,global_speaker,2,2.0,0.98,0.9,0.2,1000,0.5164046620684842,0.4877099742851912,0.028694687783293062,0.001890328519404242
recursive,global_speaker,2,2.0,0.98,0.9,0.3,1000,0.5068809901990061,0.4939971590757154,0.012883831123290675,0.0008619984679227201
recursive,global_speaker,2,2.0,0.98,0.9,0.5,1000,0.5023618252517348,0.4977513044652461,0.004610520786488729,0.0003086814936217754
