candidate,baseline,semantics,sufficient_single_boost,reliability_form_boost,nonsufficient_colour_penalty,summary_type,conditions,relevant_property,sharpness,category,baseline_signed_residual,candidate_signed_residual,baseline_abs_residual,candidate_abs_residual,abs_residual_reduction
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,brcf,both,sharp,colour_only,0.28257425862645347,0.050268366814605774,0.28257425862645347,0.050268366814605774,0.2323058918118477
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,brdc,both,blurred,colour_only,0.23819174635957913,0.03374887276243405,0.23819174635957913,0.03374887276243405,0.20444287359714508
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,brdc,both,sharp,colour_only,0.18999741971492767,0.030796682462096214,0.18999741971492767,0.030796682462096214,0.15920073725283146
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,brdf,both,blurred,colour_only,0.14923502969485458,0.014768413258015468,0.14923502969485458,0.014768413258015468,0.1344666164368391
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,brdf,both,sharp,colour_only,0.01596544091663664,-0.08162551405765707,0.01596544091663664,0.08162551405765707,-0.06566007314102043
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,zrdc,second,blurred,colour_only,-0.2347796768002619,0.00949020087193353,0.2347796768002619,0.00949020087193353,0.22528947592832838
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,zrdc,second,sharp,colour_only,-0.3577248061460162,-0.11363100059448727,0.3577248061460162,0.11363100059448727,0.24409380555152893
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,overinformativeness,zrdc,second,blurred,over_minimal_length,0.23269224198406968,0.006943136768997049,0.23269224198406968,0.006943136768997049,0.22574910521507263
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,overinformativeness,zrdc,second,sharp,over_minimal_length,0.32736308044857454,0.10231963462299776,0.32736308044857454,0.10231963462299776,0.22504344582557678
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,erdc,first,blurred,size_only,0.00217596976765657,0.10098391561516787,0.00217596976765657,0.10098391561516787,-0.09880794584751129
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,erdc,first,sharp,size_only,-0.19984038117753555,-0.09351543280707886,0.19984038117753555,0.09351543280707886,0.1063249483704567
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,erdc,first,blurred,size_colour,0.2041314938761267,0.20242440194859831,0.2041314938761267,0.20242440194859831,0.0017070919275283813
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,2.0,selection,erdc,first,sharp,size_colour,0.23925455051114358,0.2204205854480485,0.23925455051114358,0.2204205854480485,0.018833965063095093
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brcf,both,blurred,redundant_form,-0.37476751980958156,-0.15328744826493435,0.37476751980958156,0.15328744826493435,0.22148007154464722
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brcf,both,sharp,redundant_form,-0.3885151583050924,-0.1607882219647604,0.3885151583050924,0.1607882219647604,0.22772693634033203
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brdc,both,blurred,redundant_form,-0.40113678606154646,-0.24431857498290266,0.40113678606154646,0.24431857498290266,0.1568182110786438
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brdc,both,sharp,redundant_form,-0.2885732563068094,-0.17806469517247103,0.2885732563068094,0.17806469517247103,0.11050856113433838
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brdf,both,blurred,redundant_form,-0.3417194359618704,-0.230162131102709,0.3417194359618704,0.230162131102709,0.11155730485916138
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brdf,both,sharp,redundant_form,-0.21514443083414958,-0.13944921417841838,0.21514443083414958,0.13944921417841838,0.0756952166557312
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brcf,both,blurred,colour_only,0.2737116643886297,0.012446963946077139,0.2737116643886297,0.012446963946077139,0.26126470044255257
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brcf,both,sharp,colour_only,0.28257425862645347,0.017953375236146034,0.28257425862645347,0.017953375236146034,0.2646208833903074
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brdc,both,blurred,colour_only,0.23819174635957913,0.007268345167748498,0.23819174635957913,0.007268345167748498,0.23092340119183064
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brdc,both,sharp,colour_only,0.18999741971492767,0.01155572198331356,0.18999741971492767,0.01155572198331356,0.1784416977316141
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brdf,both,blurred,colour_only,0.14923502969485458,-0.001191624450267003,0.14923502969485458,0.001191624450267003,0.1480434052445876
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,brdf,both,sharp,colour_only,0.01596544091663664,-0.0926540478590935,0.01596544091663664,0.0926540478590935,-0.07668860694245686
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,zrdc,second,blurred,colour_only,-0.2347796768002619,0.00949020087193353,0.2347796768002619,0.00949020087193353,0.22528947592832838
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,zrdc,second,sharp,colour_only,-0.3577248061460162,-0.11363100059448727,0.3577248061460162,0.11363100059448727,0.24409380555152893
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,overinformativeness,zrdc,second,blurred,over_minimal_length,0.23269224198406968,0.006943136768997049,0.23269224198406968,0.006943136768997049,0.22574910521507263
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,overinformativeness,zrdc,second,sharp,over_minimal_length,0.32736308044857454,0.10231963462299776,0.32736308044857454,0.10231963462299776,0.22504344582557678
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,erdc,first,blurred,size_only,0.00217596976765657,0.10243648080834414,0.00217596976765657,0.10243648080834414,-0.10026051104068756
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,erdc,first,sharp,size_only,-0.19984038117753555,-0.0927284130774646,0.19984038117753555,0.0927284130774646,0.10711196810007095
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,erdc,first,blurred,size_colour,0.2041314938761267,0.2047226825453314,0.2041314938761267,0.2047226825453314,-0.0005911886692047119
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.0,3.0,selection,erdc,first,sharp,size_colour,0.23925455051114358,0.22161831098248758,0.23925455051114358,0.22161831098248758,0.017636239528656006
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brcf,both,blurred,redundant_form,-0.37476751980958156,-0.2612781899946707,0.37476751980958156,0.2612781899946707,0.11348932981491089
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brcf,both,sharp,redundant_form,-0.3885151583050924,-0.27548889697544154,0.3885151583050924,0.27548889697544154,0.11302626132965088
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brdc,both,blurred,redundant_form,-0.40113678606154646,-0.2800224128544542,0.40113678606154646,0.2800224128544542,0.12111437320709229
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brdc,both,sharp,redundant_form,-0.2885732563068094,-0.16675936298863314,0.2885732563068094,0.16675936298863314,0.12181389331817627
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brdf,both,blurred,redundant_form,-0.3417194359618704,-0.23402296236339015,0.3417194359618704,0.23402296236339015,0.10769647359848022
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brdf,both,sharp,redundant_form,-0.21514443083414958,-0.10724130793223308,0.21514443083414958,0.10724130793223308,0.1079031229019165
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brcf,both,blurred,colour_only,0.2737116643886297,0.19570377261445215,0.2737116643886297,0.19570377261445215,0.07800789177417755
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brcf,both,sharp,colour_only,0.28257425862645347,0.20314943033551414,0.28257425862645347,0.20314943033551414,0.07942482829093933
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brdc,both,blurred,colour_only,0.23819174635957913,0.17676521111082272,0.23819174635957913,0.17676521111082272,0.06142653524875641
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brdc,both,sharp,colour_only,0.18999741971492767,0.14340369403362274,0.18999741971492767,0.14340369403362274,0.04659372568130493
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brdf,both,blurred,colour_only,0.14923502969485458,0.10372667479258711,0.14923502969485458,0.10372667479258711,0.04550835490226747
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,brdf,both,sharp,colour_only,0.01596544091663664,-0.01655597831048662,0.01596544091663664,0.01655597831048662,-0.0005905373938499825
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,zrdc,second,blurred,colour_only,-0.2347796768002619,0.00949020087193353,0.2347796768002619,0.00949020087193353,0.22528947592832838
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,zrdc,second,sharp,colour_only,-0.3577248061460162,-0.11363100059448727,0.3577248061460162,0.11363100059448727,0.24409380555152893
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,overinformativeness,zrdc,second,blurred,over_minimal_length,0.23269224198406968,0.006943136768997049,0.23269224198406968,0.006943136768997049,0.22574910521507263
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,overinformativeness,zrdc,second,sharp,over_minimal_length,0.32736308044857454,0.10231963462299776,0.32736308044857454,0.10231963462299776,0.22504344582557678
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,erdc,first,blurred,size_only,0.00217596976765657,0.05093627958306337,0.00217596976765657,0.05093627958306337,-0.0487603098154068
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,erdc,first,sharp,size_only,-0.19984038117753555,-0.14377719852553894,0.19984038117753555,0.14377719852553894,0.05606318265199661
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,erdc,first,blurred,size_colour,0.2041314938761267,0.12366024644151061,0.2041314938761267,0.12366024644151061,0.08047124743461609
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.0,selection,erdc,first,sharp,size_colour,0.23925455051114358,0.14430886643578805,0.23925455051114358,0.14430886643578805,0.09494568407535553
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brcf,both,blurred,redundant_form,-0.37476751980958156,-0.19980875430283718,0.37476751980958156,0.19980875430283718,0.17495876550674438
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brcf,both,sharp,redundant_form,-0.3885151583050924,-0.21288762868396816,0.3885151583050924,0.21288762868396816,0.17562752962112427
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brdc,both,blurred,redundant_form,-0.40113678606154646,-0.23025950821044172,0.40113678606154646,0.23025950821044172,0.17087727785110474
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brdc,both,sharp,redundant_form,-0.2885732563068094,-0.12950979786412142,0.2885732563068094,0.12950979786412142,0.159063458442688
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brdf,both,blurred,redundant_form,-0.3417194359618704,-0.199821817191271,0.3417194359618704,0.199821817191271,0.14189761877059937
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brdf,both,sharp,redundant_form,-0.21514443083414958,-0.0830476038039677,0.21514443083414958,0.0830476038039677,0.13209682703018188
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brcf,both,blurred,colour_only,0.2737116643886297,0.1271149495343893,0.2737116643886297,0.1271149495343893,0.14659671485424042
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brcf,both,sharp,colour_only,0.28257425862645347,0.13403164583539207,0.28257425862645347,0.13403164583539207,0.1485426127910614
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brdc,both,blurred,colour_only,0.23819174635957913,0.11267402786564068,0.23819174635957913,0.11267402786564068,0.12551771849393845
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brdc,both,sharp,colour_only,0.18999741971492767,0.09221181273460388,0.18999741971492767,0.09221181273460388,0.09778560698032379
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brdf,both,blurred,colour_only,0.14923502969485458,0.062290963706790756,0.14923502969485458,0.062290963706790756,0.08694406598806383
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,brdf,both,sharp,colour_only,0.01596544091663664,-0.04713975856938059,0.01596544091663664,0.04713975856938059,-0.03117431765274395
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,zrdc,second,blurred,colour_only,-0.2347796768002619,0.00949020087193353,0.2347796768002619,0.00949020087193353,0.22528947592832838
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,zrdc,second,sharp,colour_only,-0.3577248061460162,-0.11363100059448727,0.3577248061460162,0.11363100059448727,0.24409380555152893
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,overinformativeness,zrdc,second,blurred,over_minimal_length,0.23269224198406968,0.006943136768997049,0.23269224198406968,0.006943136768997049,0.22574910521507263
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,overinformativeness,zrdc,second,sharp,over_minimal_length,0.32736308044857454,0.10231963462299776,0.32736308044857454,0.10231963462299776,0.22504344582557678
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,erdc,first,blurred,size_only,0.00217596976765657,0.05409709899434114,0.00217596976765657,0.05409709899434114,-0.05192112922668457
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,erdc,first,sharp,size_only,-0.19984038117753555,-0.141913554998508,0.19984038117753555,0.141913554998508,0.05792682617902756
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,erdc,first,blurred,size_colour,0.2041314938761267,0.1286719390846762,0.2041314938761267,0.1286719390846762,0.0754595547914505
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,0.5,selection,erdc,first,sharp,size_colour,0.23925455051114358,0.14715013044526376,0.23925455051114358,0.14715013044526376,0.09210442006587982
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brcf,both,blurred,redundant_form,-0.37476751980958156,-0.15668705878434352,0.37476751980958156,0.15668705878434352,0.21808046102523804
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brcf,both,sharp,redundant_form,-0.3885151583050924,-0.16882793487064418,0.3885151583050924,0.16882793487064418,0.21968722343444824
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brdc,both,blurred,redundant_form,-0.40113678606154646,-0.19604244859816755,0.40113678606154646,0.19604244859816755,0.2050943374633789
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brdc,both,sharp,redundant_form,-0.2885732563068094,-0.10465549545781039,0.2885732563068094,0.10465549545781039,0.18391776084899902
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brdf,both,blurred,redundant_form,-0.3417194359618704,-0.17730097702327174,0.3417194359618704,0.17730097702327174,0.16441845893859863
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brdf,both,sharp,redundant_form,-0.21514443083414958,-0.06745169087061809,0.21514443083414958,0.06745169087061809,0.1476927399635315
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brcf,both,blurred,colour_only,0.2737116643886297,0.07910596371695688,0.2737116643886297,0.07910596371695688,0.19460570067167282
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brcf,both,sharp,colour_only,0.28257425862645347,0.08548496651744086,0.28257425862645347,0.08548496651744086,0.1970892921090126
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brdc,both,blurred,colour_only,0.23819174635957913,0.06859602052520947,0.23819174635957913,0.06859602052520947,0.16959572583436966
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brdc,both,sharp,colour_only,0.18999741971492767,0.058048807084560394,0.18999741971492767,0.058048807084560394,0.13194861263036728
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brdf,both,blurred,colour_only,0.14923502969485458,0.03500487747532065,0.14923502969485458,0.03500487747532065,0.11423015221953393
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,brdf,both,sharp,colour_only,0.01596544091663664,-0.0668613597277611,0.01596544091663664,0.0668613597277611,-0.05089591881112446
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,zrdc,second,blurred,colour_only,-0.2347796768002619,0.00949020087193353,0.2347796768002619,0.00949020087193353,0.22528947592832838
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,zrdc,second,sharp,colour_only,-0.3577248061460162,-0.11363100059448727,0.3577248061460162,0.11363100059448727,0.24409380555152893
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,overinformativeness,zrdc,second,blurred,over_minimal_length,0.23269224198406968,0.006943136768997049,0.23269224198406968,0.006943136768997049,0.22574910521507263
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,overinformativeness,zrdc,second,sharp,over_minimal_length,0.32736308044857454,0.10231963462299776,0.32736308044857454,0.10231963462299776,0.22504344582557678
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,erdc,first,blurred,size_only,0.00217596976765657,0.05610784678467775,0.00217596976765657,0.05610784678467775,-0.05393187701702118
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,erdc,first,sharp,size_only,-0.19984038117753555,-0.14075573477374603,0.19984038117753555,0.14075573477374603,0.05908464640378952
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,erdc,first,blurred,size_colour,0.2041314938761267,0.131860742876676,0.2041314938761267,0.131860742876676,0.07227075099945068
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.0,selection,erdc,first,sharp,size_colour,0.23925455051114358,0.14891550081422128,0.23925455051114358,0.14891550081422128,0.0903390496969223
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.5,selection,brcf,both,blurred,redundant_form,-0.37476751980958156,-0.12793610272584133,0.37476751980958156,0.12793610272584133,0.24683141708374023
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.5,selection,brcf,both,sharp,redundant_form,-0.3885151583050924,-0.13938699544422206,0.3885151583050924,0.13938699544422206,0.24912816286087036
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.5,selection,brdc,both,blurred,redundant_form,-0.40113678606154646,-0.173550874310753,0.40113678606154646,0.173550874310753,0.22758591175079346
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.5,selection,brdc,both,sharp,redundant_form,-0.2885732563068094,-0.08864330368534945,0.2885732563068094,0.08864330368534945,0.19992995262145996
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.5,selection,brdf,both,blurred,redundant_form,-0.3417194359618704,-0.16290949514689845,0.3417194359618704,0.16290949514689845,0.17880994081497192
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.5,selection,brdf,both,sharp,redundant_form,-0.21514443083414958,-0.05762216969141887,0.21514443083414958,0.05762216969141887,0.1575222611427307
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.5,selection,brcf,both,blurred,colour_only,0.2737116643886297,0.047144247005435735,0.2737116643886297,0.047144247005435735,0.22656741738319397
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.5,selection,brcf,both,sharp,colour_only,0.28257425862645347,0.05308895173763472,0.28257425862645347,0.05308895173763472,0.22948530688881874
principled_salience_stop_regularized_responsepolicy_2x2_inc_rec,principled_salience_stop_regularized_2x2_inc_rec,context_updating,1.0,0.5,1.5,selection,brdc,both,blurred,colour_only,0.23819174635957913,0.03961873817991452,0.23819174635957913,0.03961873817991452,0.1985730081796646
