base_d,base_c,base_f,lambda_scale,rho_scale,beta_scale,color_sem,stage,r,r2,mae,rmse,second_c_abs,second_c_signed,both_c_abs,both_c_signed,first_c_abs,balanced_loss
0.0,2.2,0.0,0.75,1.25,0.85,0.7,top_base_param_grid,0.5706887534469137,0.3256856533107923,0.0633071755729663,0.11680996482674402,0.055422246193339186,-0.042250445227564104,0.49303823346173387,0.49303823346173387,0.2139206796830742,0.41875132775095014
0.0,1.6,0.0,1.25,1.25,1.15,0.59,top_base_param_grid,0.5922235935220538,0.3507287847241748,0.062130828932924,0.11348947206933094,0.07428943191045595,-0.07428943191045595,0.46218968564545726,0.46218968564545726,0.1942967072075455,0.41887374680251555
0.0,1.6,0.0,0.75,1.0,1.15,0.8,top_base_param_grid,0.6916665624054528,0.4784026335497761,0.05548983373734431,0.09402193863338451,0.1691936609553702,-0.1691936609553702,0.31152733797108745,0.31152733797108745,0.06521701514182969,0.41897926857429846
0.3,1.9,0.25,1.0,1.25,0.85,0.7,top_base_param_grid,0.5910617278328276,0.3493539661087276,0.06265685635384244,0.11182546811119656,0.07764836225980593,-0.07764836225980593,0.45914719635521983,0.45914719635521983,0.17098134457527087,0.41904742854861243
0.3,1.9,0.0,1.0,1.0,1.15,0.7,top_base_param_grid,0.6088524326991259,0.37070128480364367,0.06228601468373575,0.10951917427119545,0.10898472939008547,-0.10898472939008547,0.40119619304215526,0.40119619304215526,0.12396082356034203,0.41910200018235855
0.3,2.2,0.25,0.75,1.0,1.0,0.8,top_base_param_grid,0.6352158911141774,0.4034992283239785,0.05865915461718511,0.1040815453100814,0.11146967683309389,-0.11146967683309389,0.4077968710092268,0.4077968710092268,0.10987588837204858,0.4194496576477887
0.3,1.6,0.0,1.25,1.25,0.85,0.59,top_base_param_grid,0.5718648021310007,0.32702935191632854,0.06666238635236052,0.11457467658755503,0.08433624182218386,-0.08433624182218386,0.4416837655929289,0.4416837655929289,0.18138067870794222,0.41975280120620334
0.3,2.2,0.0,0.75,1.0,1.0,0.7,top_base_param_grid,0.6102478403238689,0.3724024266199462,0.062237223877502884,0.10742963103320755,0.1168993619489081,-0.1168993619489081,0.3909836524156294,0.3909836524156294,0.13862882255969927,0.4198208191899303
0.0,2.2,0.0,0.75,1.0,1.15,0.7,top_base_param_grid,0.6185578591218212,0.38261382508137076,0.059623109637410715,0.10714552836512883,0.10738815937513185,-0.10738815937513185,0.41059204572712993,0.41059204572712993,0.15151700078903124,0.4198297106038257
0.3,1.9,0.25,1.0,1.25,0.85,0.8,top_base_param_grid,0.590452843304228,0.3486345601660472,0.062192330747475634,0.11335415762131569,0.06532340322011781,-0.06532340322011781,0.4824615680602751,0.4824615680602751,0.14167455285249636,0.419908344871571
0.3,1.9,0.25,1.25,1.25,1.15,0.7,top_base_param_grid,0.5795620789885275,0.3358922034015042,0.06299745330082596,0.11774208400374585,0.05318369541639162,-0.05318369541639162,0.4979824238446913,0.4979824238446913,0.1746002778357117,0.41991699134248317
0.0,1.6,0.0,1.0,1.25,1.0,0.59,top_base_param_grid,0.6192684873497537,0.38349345942445207,0.06034691711129328,0.10566083055906536,0.11610462341779543,-0.11610462341779543,0.3964310401109419,0.3964310401109419,0.16538867800889895,0.4199809740323317
0.3,1.6,0.0,0.75,1.0,1.15,0.8,top_base_param_grid,0.6844264082233318,0.4684395082734908,0.057524871954198746,0.09490097124830642,0.19516681704992128,-0.19516681704992128,0.2603783422139845,0.2603783422139845,0.04850432350693627,0.42025695940521995
0.0,2.2,0.0,0.75,1.25,1.0,0.8,top_base_param_grid,0.591459689459881,0.3498245642559789,0.060985130743339395,0.11565255734843871,0.055952846741129714,-0.030648341517389543,0.497523021045085,0.497523021045085,0.15440203695951388,0.42036691461211095
0.3,1.6,0.0,0.75,1.0,1.0,0.8,top_base_param_grid,0.6802456512933425,0.46273414610350366,0.058251923832934795,0.09518912836616847,0.1789755282210715,-0.1789755282210715,0.29254176849400615,0.29254176849400615,0.059928961837872705,0.42043554083424306
0.0,1.6,0.0,1.0,1.25,0.85,0.7,top_base_param_grid,0.5962489463476762,0.35551280602071406,0.061968870691277496,0.11070295315727696,0.08228375587934328,-0.08228375587934328,0.4552681558755598,0.4552681558755598,0.16935864537416384,0.42062078697440014
0.3,1.6,0.0,1.25,1.25,0.85,0.7,top_base_param_grid,0.5654492360990546,0.3197328386050044,0.06671921873213844,0.11740697300224949,0.06687118683332277,-0.06687118683332277,0.4727101438668928,0.4727101438668928,0.16103817596493647,0.4206332317690187
0.3,1.6,0.0,0.75,1.25,0.85,0.7,top_base_param_grid,0.6538153818388597,0.42747455352909386,0.06056248953608263,0.09835153975456935,0.16871667478555513,-0.16871667478555513,0.3072622829107008,0.3072622829107008,0.09306320622025414,0.42069935599547487
0.0,1.9,0.0,0.75,1.0,1.0,0.8,top_base_param_grid,0.6400131677844463,0.4096168549374818,0.05813412888548226,0.10312641547547936,0.11523329291814638,-0.11523329291814638,0.40504213804280376,0.40504213804280376,0.10908636897264405,0.4208807774150276
0.3,1.9,0.25,0.75,1.0,1.0,0.8,top_base_param_grid,0.6738700324844636,0.4541008206806121,0.05687678006616941,0.0965856756374162,0.15231319342130495,-0.15231319342130495,0.3447042369273863,0.3447042369273863,0.07990046664534493,0.4212509875224143
0.3,2.2,0.0,0.75,1.0,0.85,0.8,top_base_param_grid,0.5939061156873423,0.3527244742508268,0.06306757813762866,0.11115582248293357,0.08751403365606142,-0.08751403365606142,0.44518991941487407,0.44518991941487407,0.13376758321581766,0.42126481584643205
0.3,1.9,0.0,0.75,1.0,0.85,0.8,top_base_param_grid,0.6310510361901144,0.39822541027661706,0.06084565465542532,0.10348923137440809,0.12587579164975954,-0.12587579164975954,0.38390992218529796,0.38390992218529796,0.09930696039853974,0.4213199841168166
0.0,1.6,0.0,1.0,1.25,0.85,0.8,top_base_param_grid,0.5957414612935783,0.35490788870420803,0.0615352402383347,0.11216826031976901,0.06997304234975649,-0.06997304234975649,0.478507500234004,0.478507500234004,0.14029381870685503,0.4213950527865275
0.3,1.6,0.0,1.0,1.0,1.0,0.8,top_base_param_grid,0.6317968848701245,0.39916730373159337,0.060469481280687465,0.10478170584581904,0.1272959021138556,-0.1272959021138556,0.3792764955190382,0.3792764955190382,0.08158876075802728,0.42171585571919373
0.0,1.6,0.0,1.25,1.25,1.15,0.7,top_base_param_grid,0.5849634240510063,0.34218220747747746,0.06218527025290953,0.11646476577054797,0.058947673182428606,-0.058947673182428606,0.4933410846618376,0.4933410846618376,0.17298061102090762,0.42208298128389543
0.0,2.2,0.0,0.75,1.0,1.0,0.8,top_base_param_grid,0.6012835043852071,0.36154185264575533,0.06043063874083022,0.11127637251674317,0.07802229199880434,-0.07802229199880434,0.4658325725225172,0.4658325725225172,0.146730718011245,0.4222149507768061
0.3,2.2,0.0,1.0,1.0,1.15,0.7,top_base_param_grid,0.5696731515869138,0.3245274996389669,0.06524618283826114,0.11813496800214301,0.0651112702893622,-0.0651112702893622,0.4779963158992491,0.4779963158992491,0.17928985207734988,0.42224439624112975
0.3,1.9,0.0,1.0,1.25,0.85,0.8,top_base_param_grid,0.566288225350732,0.3206823541708814,0.06550462736831701,0.11905253787584533,0.053013711904932814,-0.04282333527082277,0.5009154045013151,0.5009154045013151,0.14848442822156832,0.42252395203143567
0.3,1.6,0.0,1.0,1.25,1.0,0.59,top_base_param_grid,0.6227798915109839,0.3878547932704329,0.06287614173241236,0.10420022022828436,0.1534405109691031,-0.1534405109691031,0.32996266716992473,0.32996266716992473,0.11967096924243852,0.4226220647823498
0.0,1.6,0.0,0.75,1.0,1.0,0.8,top_base_param_grid,0.6793548380822244,0.46152299602572533,0.056298729639871384,0.09561241761292415,0.15604337130063844,-0.15604337130063844,0.3422314637330732,0.3422314637330732,0.07928470596133157,0.4227715207800992
0.3,1.6,0.0,1.0,1.0,1.15,0.7,top_base_param_grid,0.6426592915500208,0.4130109650155746,0.06033845443081972,0.10236181835430623,0.1609003600882895,-0.1609003600882895,0.32005211347615337,0.32005211347615337,0.08268764316497727,0.42328823518067243
0.3,1.6,0.0,0.75,1.25,1.0,0.7,top_base_param_grid,0.656709073639174,0.431266807400022,0.060104509919347376,0.0982398452323748,0.1870393959092505,-0.1870393959092505,0.2761590146449766,0.2761590146449766,0.0771808408146946,0.4233587484641136
0.3,1.9,0.25,1.0,1.25,0.85,0.59,top_base_param_grid,0.5945354843188078,0.3534724421141993,0.06272327497999397,0.10938408445765506,0.1013504174756415,-0.1013504174756415,0.42526444429432964,0.42526444429432964,0.1924155250137894,0.4233667240804614
0.3,2.2,0.0,0.75,1.25,1.15,0.59,top_base_param_grid,0.5953808597852528,0.3544783681986268,0.064003171048218,0.10905843842745512,0.14583911571973635,-0.14583911571973635,0.33699640268361186,0.33699640268361186,0.1397847615128605,0.4233957554889974
0.3,1.6,0.0,1.0,1.25,0.85,0.59,top_base_param_grid,0.6123416239185657,0.37496226438322616,0.0636746024566716,0.1053590809486774,0.138287564854563,-0.138287564854563,0.35965863997017955,0.35965863997017955,0.14146430491863177,0.4234759657883302
0.3,2.2,0.25,1.0,1.25,0.85,0.59,top_base_param_grid,0.5458754295459527,0.2979799845819784,0.06583623568159806,0.12045618997617055,0.05252832148020442,-0.051106205325067766,0.501393374147769,0.501393374147769,0.2645378306454269,0.42368119853025943
0.0,1.9,0.0,1.0,1.25,0.85,0.59,top_base_param_grid,0.5501261056302741,0.3026387320959315,0.06515375252308435,0.11942916230100023,0.055601349215448626,-0.055601349215448626,0.4974263721135817,0.4974263721135817,0.2623444244211761,0.4237436975732397
0.3,1.6,0.0,1.25,1.0,1.15,0.7,top_base_param_grid,0.6051144992353762,0.3661635571848801,0.06274553498725388,0.11068130357899765,0.11080022726529909,-0.11080022726529909,0.40485900277173137,0.40485900277173137,0.11077677905021592,0.4239110322301624
0.3,2.2,0.25,0.75,1.25,0.85,0.59,top_base_param_grid,0.6022356336895577,0.3626877584854631,0.061790875117743393,0.10674105318966734,0.1222835389184363,-0.1222835389184363,0.39003133410489177,0.39003133410489177,0.185321886832103,0.42404025916054955
0.3,1.6,0.0,1.25,1.25,0.85,0.8,top_base_param_grid,0.5626255840497175,0.3165475478272858,0.06632526508608284,0.11927668466041107,0.058098903040827043,-0.058098903040827043,0.4937518798736296,0.4937518798736296,0.13334770947156832,0.42425152763805296
0.3,2.2,0.0,1.0,1.0,1.15,0.59,top_base_param_grid,0.5746005364611273,0.33016577650141526,0.06533035831558293,0.11513898606465194,0.0877298918771155,-0.0877298918771155,0.4430310987857542,0.4430310987857542,0.2016352012699692,0.42438442733464454
0.3,1.9,0.25,1.25,1.25,1.0,0.59,top_base_param_grid,0.5654821518481615,0.31977006405882724,0.06477791078537476,0.11779513781382664,0.06248729501241518,-0.06248729501241518,0.4883972370055876,0.4883972370055876,0.2248241200989334,0.42448105132903563
0.3,2.2,0.25,0.75,1.0,1.15,0.7,top_base_param_grid,0.6455818596824155,0.41677593755100606,0.058783501319213706,0.10136434040558015,0.14972748432630373,-0.14972748432630373,0.347390916290637,0.347390916290637,0.11262941061912461,0.42478728287720235
0.3,2.2,0.25,0.75,1.25,1.0,0.59,top_base_param_grid,0.6145737896719414,0.3777009429517317,0.061359625346825465,0.10503946100672923,0.1398505178498633,-0.1398505178498633,0.35988172525441264,0.35988172525441264,0.1597905054634659,0.42483084148379885
0.0,2.2,0.0,0.75,1.0,1.0,0.7,top_base_param_grid,0.600556624422085,0.36066825913724926,0.06099398304414166,0.10973002680198618,0.09573878918165041,-0.09573878918165041,0.43896899754082774,0.43896899754082774,0.17724837809263155,0.42495331475405046
0.0,1.6,0.0,1.0,1.25,0.85,0.59,top_base_param_grid,0.599769052552968,0.35972291640028486,0.06203120413156919,0.10831966528744556,0.105954459052027,-0.105954459052027,0.42151586348092174,0.42151586348092174,0.19061669408737109,0.42503205607993344
0.3,2.2,0.0,1.0,1.0,1.15,0.8,top_base_param_grid,0.5662674096813032,0.32065877926717284,0.06480906396399336,0.12044392709381085,0.053626498322427996,-0.053626498322427996,0.5021220409301481,0.5021220409301481,0.14876968860088274,0.4251314458813129
0.3,1.6,0.0,0.75,1.0,0.85,0.8,top_base_param_grid,0.6685106351476868,0.44690646930556366,0.05918447545779482,0.09654618986546308,0.16783944342607332,-0.16783944342607332,0.32149539524590587,0.32149539524590587,0.07267917021571084,0.42513333091448935
0.0,1.9,0.0,1.0,1.25,1.0,0.7,top_base_param_grid,0.5687129857533316,0.3234344601644692,0.06338626924521905,0.11877273732156872,0.0515903231853741,-0.04207157168859316,0.5096707009700499,0.5096707009700499,0.20889416038452072,0.42519841099196776
0.0,1.9,0.0,1.0,1.25,1.15,0.8,top_base_param_grid,0.5861462994179383,0.3435674843213434,0.06134281504877154,0.11794304751049695,0.05141639683191951,-0.03630887542241884,0.5122071170238218,0.5122071170238218,0.14987428932844088,0.42546300285432737
0.0,1.9,0.0,0.75,1.25,0.85,0.59,top_base_param_grid,0.606741740711217,0.3681355399212777,0.061195776560067125,0.10586690814174174,0.12612765107625795,-0.12612765107625795,0.3870589398769102,0.3870589398769102,0.18385876416622088,0.4255240291564548
0.3,2.2,0.0,0.75,1.0,0.85,0.7,top_base_param_grid,0.5927121028451401,0.35130763685910793,0.06365051219897727,0.10968619432381531,0.10720079217428041,-0.10720079217428041,0.4179635905650816,0.4179635905650816,0.1620849341100304,0.42586878178063653
0.0,1.9,0.0,0.75,1.25,1.0,0.59,top_base_param_grid,0.6193633863563254,0.38361100435877477,0.060758780604871304,0.10413417624491765,0.14361261401647402,-0.14361261401647402,0.35718555385148143,0.35718555385148143,0.15857994257865832,0.4263395671871324
0.3,1.6,0.0,1.25,1.0,1.15,0.8,top_base_param_grid,0.5999843440366854,0.3599812130891317,0.0624221984729707,0.1129089889578539,0.09804212127202822,-0.09804212127202822,0.4307770245698652,0.4307770245698652,0.09037448539791985,0.4263396225148147
0.0,1.9,0.0,0.75,1.0,1.15,0.7,top_base_param_grid,0.6504725027589079,0.4231144768454374,0.05822821536111922,0.10044958694220792,0.15338908706182314,-0.15338908706182314,0.34501309329545116,0.34501309329545116,0.11187578066645547,0.4263452206517566
0.0,1.6,0.0,1.25,1.25,1.0,0.59,top_base_param_grid,0.5708105219036493,0.32582465191591653,0.06396578862719891,0.11657783449474557,0.06791590724462343,-0.06791590724462343,0.4838167392638884,0.4838167392638884,0.22269190549312515,0.42640211137131323
0.3,2.2,0.0,1.0,1.25,1.0,0.59,top_base_param_grid,0.5472913880187418,0.29952786339948095,0.0673348979710911,0.1221991817939799,0.05470502350275691,-0.03489445720189882,0.4991470389989577,0.4991470389989577,0.24415838419853134,0.42647772479621565
0.3,1.9,0.0,1.0,1.0,1.0,0.7,top_base_param_grid,0.5907778413388051,0.34901845781693835,0.06403869312839548,0.11184198554174321,0.10074724827283693,-0.10074724827283693,0.42846974367177104,0.42846974367177104,0.1470748305266945,0.4268241056504657
0.3,1.9,0.25,1.25,1.25,1.15,0.8,top_base_param_grid,0.5761117880369199,0.3319047923150969,0.06261017199626392,0.11976397590549386,0.04749846432154353,-0.04580037866109682,0.5191603117612562,0.5191603117612562,0.14499268754778788,0.4268425961076655
0.3,2.2,0.25,0.75,1.0,1.0,0.7,top_base_param_grid,0.6325945441642783,0.40017585730641103,0.05949953801294584,0.10305390611696985,0.1347608772324927,-0.1347608772324927,0.37850135201489543,0.37850135201489543,0.13412454053221629,0.42706545935691026
0.3,1.6,0.0,1.0,1.25,1.15,0.59,top_base_param_grid,0.6248410467431618,0.39042633369509006,0.062383174441095465,0.1042245517347445,0.1746344921397574,-0.1746344921397574,0.29650832349335765,0.29650832349335765,0.09926435797868653,0.4271132056211807
0.3,1.6,0.0,1.0,1.0,1.0,0.7,top_base_param_grid,0.6311157176540687,0.3983070490700102,0.061416452945490786,0.10363436520584615,0.14805387530797792,-0.14805387530797792,0.35094156497990703,0.35094156497990703,0.10030944346843644,0.4271590230037776
0.0,1.6,0.0,1.25,1.25,1.15,0.8,top_base_param_grid,0.5816356789429632,0.33830006301944177,0.061744164707488704,0.11841856529063335,0.051632514338434465,-0.051632514338434465,0.5144100897935591,0.5144100897935591,0.14363274424730227,0.4272561245258474
0.3,1.9,0.25,1.0,1.0,1.15,0.8,top_base_param_grid,0.6328636526941487,0.40051640290138,0.05833612362986179,0.1058395706885276,0.11474599514478517,-0.11474599514478517,0.41368957990681743,0.41368957990681743,0.09747607707439347,0.4274303557867215
0.3,1.9,0.0,1.0,1.0,1.0,0.8,top_base_param_grid,0.5878471085610126,0.34556422304354295,0.06364037496183436,0.11385569552458304,0.08668901596540285,-0.08668901596540285,0.4537851476100645,0.4537851476100645,0.12114038392363473,0.4274372852950181
0.3,2.2,0.25,0.75,1.0,0.85,0.8,top_base_param_grid,0.615653693310422,0.37902947008676313,0.060625718581564125,0.1066214672156825,0.10541631851667238,-0.10541631851667238,0.43130083018815135,0.43130083018815135,0.12909945919571802,0.42768820082643055
0.3,1.6,0.0,1.25,1.0,1.15,0.59,top_base_param_grid,0.6104757696020999,0.3726806652712762,0.06345591804182252,0.1080616744995114,0.1354182270573981,-0.1354182270573981,0.36881683403527354,0.36881683403527354,0.1263710938340275,0.42788831857454623
0.3,1.9,0.25,0.75,1.0,0.85,0.8,top_base_param_grid,0.6563394059731691,0.43078141583321244,0.05831996220388568,0.09883200291846155,0.14378537807935549,-0.14378537807935549,0.3710853570131025,0.3710853570131025,0.09534182473479196,0.4281600595043683
0.3,1.9,0.25,1.25,1.25,1.0,0.7,top_base_param_grid,0.5599151299493376,0.31350495274618356,0.06486782117818539,0.1203625898687906,0.05000438366407228,-0.05000438366407228,0.5158647411493025,0.5158647411493025,0.20165098905025405,0.42829934410751413
0.3,2.2,0.25,1.0,1.25,1.0,0.7,top_base_param_grid,0.5642893282546785,0.3184224459821163,0.06414857835594248,0.1198613947159177,0.05166092488711055,-0.03737904701703859,0.5136435591605863,0.5136435591605863,0.2106142982786743,0.4283440991833214
0.0,1.9,0.0,0.75,1.0,1.0,0.7,top_base_param_grid,0.6373451226601918,0.406208805378735,0.05893551786260475,0.1021619720781951,0.13843019876951052,-0.13843019876951052,0.3758759313253126,0.3758759313253126,0.13318220227418825,0.4285301365103619
0.3,2.2,0.25,1.0,1.25,1.15,0.8,top_base_param_grid,0.5814488891140724,0.3380828106519889,0.062090915611905086,0.11911769073946939,0.05147314045374568,-0.03137694869512392,0.5161720477966032,0.5161720477966032,0.15109264924584315,0.42867685509151665
0.3,1.9,0.0,0.75,1.0,1.0,0.7,top_base_param_grid,0.639125763163499,0.408481741139325,0.06097891554745795,0.101390170764933,0.16456746135228945,-0.16456746135228945,0.32553806537663554,0.32553806537663554,0.10219180285392686,0.4287266648055402
0.3,1.9,0.25,1.0,1.0,1.15,0.7,top_base_param_grid,0.6347327665684179,0.40288568495559773,0.058927079606590264,0.10422552149822809,0.13144733582013918,-0.13144733582013918,0.3862935864356718,0.3862935864356718,0.11925429924784585,0.4288196505362032
0.0,1.9,0.0,0.75,1.0,0.85,0.8,top_base_param_grid,0.6202567751518381,0.38471846712175783,0.06009557926416441,0.10570159464619024,0.1090771761941321,-0.1090771761941321,0.42837746078049754,0.42837746078049754,0.12811779304800913,0.4289675012305711
0.0,1.6,0.0,1.0,1.0,1.15,0.8,top_base_param_grid,0.6385566036375266,0.4077545360490933,0.05767396264459945,0.10467060498774286,0.11950050864690615,-0.11950050864690615,0.41034377748047923,0.41034377748047923,0.09669378473816796,0.42934300237488865
0.0,1.6,0.0,0.75,1.0,0.85,0.8,top_base_param_grid,0.6616496992466668,0.4377803245132047,0.057774459568752747,0.09789735103159837,0.14745574269765688,-0.14745574269765688,0.3683809303668699,0.3683809303668699,0.09456009119211121,0.4295435589126902
0.3,1.9,0.0,1.25,1.0,1.15,0.59,top_base_param_grid,0.5660003076978528,0.32035634831406407,0.06668762935183249,0.11738346316236696,0.08276500378125978,-0.08276500378125978,0.45929486686265086,0.45929486686265086,0.19521455913244173,0.4297959003749522
0.3,1.9,0.0,1.25,1.25,1.0,0.59,top_base_param_grid,0.5411142349709771,0.2928046152882258,0.06862442692671895,0.12366141991717167,0.05150768134539302,-0.03661354456418825,0.5095369779494963,0.5095369779494963,0.2351424440687744,0.4299375902373128
0.3,1.9,0.0,1.0,1.0,1.15,0.59,top_base_param_grid,0.6089722692272271,0.37084722468775844,0.0635728104805278,0.10746844921072538,0.14142378244870973,-0.14142378244870973,0.3625538759854994,0.3625538759854994,0.14115532561598704,0.43016916965218477
0.0,1.6,0.0,1.25,1.25,1.0,0.7,top_base_param_grid,0.5652104475090094,0.3194628499733347,0.06407100069033246,0.11910391611428958,0.05549075279706789,-0.05549075279706789,0.511174526157733,0.511174526157733,0.19972735344825668,0.4301819319902239
0.0,2.2,0.0,0.75,1.0,0.85,0.8,top_base_param_grid,0.5814908734651935,0.33813163592331363,0.06230619634221742,0.1138714518811647,0.0739824381875403,-0.0739824381875403,0.485289316716548,0.485289316716548,0.16955865621028826,0.430498548426979
0.3,2.2,0.25,0.75,1.25,1.15,0.59,top_base_param_grid,0.6185469684820607,0.3826003522183474,0.06126170700445753,0.10453504951580003,0.16326024208539797,-0.16326024208539797,0.3256234192279539,0.3256234192279539,0.13504157289324686,0.4306070012151749
0.3,2.2,0.0,1.0,1.25,1.15,0.7,top_base_param_grid,0.5625816369268666,0.31649809820731273,0.06584803490228167,0.12232929094127794,0.05372709009592708,-0.020160606245935686,0.5091329776672087,0.5091329776672087,0.1890321642106621,0.43062286987080933
