candidate,baseline,semantics,sufficient_form_pair_boost,three_word_penalty,relevant_property,sharpness,utterance_label,baseline_signed_residual,candidate_signed_residual,baseline_abs_residual,candidate_abs_residual,abs_residual_reduction
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,first,sharp,D,-0.14547018650399735,-0.1087172367591602,0.14547018650399735,0.1087172367591602,0.03675294974483714
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,both,sharp,DC,-0.1218941247546175,-0.08039324180062411,0.1218941247546175,0.08039324180062411,0.04150088295399339
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,second,blurred,C,0.09537423550557,0.10531017342237592,0.09537423550557,0.10531017342237592,-0.009935937916805915
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,both,blurred,CF,-0.07827280940942122,0.009811137940376802,0.07827280940942122,0.009811137940376802,0.06846167146904442
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,first,sharp,DFC,0.07494899695850463,0.023949312111710093,0.07494899695850463,0.023949312111710093,0.050999684846794534
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,both,sharp,CF,-0.07199112943579142,-0.0010900651669073225,0.07199112943579142,0.0010900651669073225,0.0709010642688841
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,second,sharp,DCF,0.07146556663607795,0.026085214683801105,0.07146556663607795,0.026085214683801105,0.04538035195227684
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.5,1.0,first,sharp,F,-0.0710161670567505,-0.06238135910910634,0.0710161670567505,0.06238135910910634,0.008634807947644159
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,first,blurred,DF,-0.21774232360645324,-0.09864370267303624,0.21774232360645324,0.09864370267303624,0.119098620933417
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,second,blurred,CF,-0.18396817058377374,-0.11070045593845684,0.18396817058377374,0.11070045593845684,0.0732677146453169
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,first,sharp,DCF,0.17508699611363657,0.11446624227404398,0.17508699611363657,0.11446624227404398,0.06062075383959259
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,second,sharp,CF,-0.16475140185110151,-0.10218098880470314,0.16475140185110151,0.10218098880470314,0.06257041304639838
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,first,sharp,D,-0.14547018650399735,-0.1653256308962719,0.14547018650399735,0.1653256308962719,-0.019855444392274546
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,both,sharp,DC,-0.1218941247546175,-0.12189412573877391,0.1218941247546175,0.12189412573877391,-9.84156409145065e-10
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,second,blurred,C,0.09537423550557,0.03209610469718349,0.09537423550557,0.03209610469718349,0.06327813080838651
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,both,blurred,CF,-0.07827280940942122,-0.07827281849357881,0.07827280940942122,0.07827281849357881,-9.084157592820219e-09
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,first,sharp,DFC,0.07494899695850463,0.0589937539040342,0.07494899695850463,0.0589937539040342,0.01595524305447043
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,both,sharp,CF,-0.07199112943579142,-0.07199114002560786,0.07199112943579142,0.07199114002560786,-1.0589816440420563e-08
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,second,sharp,DCF,0.07146556663607795,0.06605333464432034,0.07146556663607795,0.06605333464432034,0.00541223199175761
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.0,first,sharp,F,-0.0710161670567505,-0.07610377336785802,0.0710161670567505,0.07610377336785802,-0.005087606311107523
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,first,blurred,DF,-0.21774232360645324,-0.07143602435797508,0.21774232360645324,0.07143602435797508,0.14630629924847816
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,second,blurred,CF,-0.18396817058377374,-0.1072788324548547,0.18396817058377374,0.1072788324548547,0.07668933812891904
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,first,sharp,DCF,0.17508699611363657,0.07160608426168644,0.17508699611363657,0.07160608426168644,0.10348091185195013
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,second,sharp,CF,-0.16475140185110151,-0.0986666169520102,0.16475140185110151,0.0986666169520102,0.06608478489909131
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,first,sharp,D,-0.14547018650399735,-0.15380157032642666,0.14547018650399735,0.15380157032642666,-0.008331383822429317
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,both,sharp,DC,-0.1218941247546175,-0.11123520935571898,0.1218941247546175,0.11123520935571898,0.010658915398898516
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,second,blurred,C,0.09537423550557,0.047026120276112526,0.09537423550557,0.047026120276112526,0.04834811522945748
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,both,blurred,CF,-0.07827280940942122,-0.05457853320481246,0.07827280940942122,0.05457853320481246,0.02369427620460876
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,first,sharp,DFC,0.07494899695850463,0.04799876990882907,0.07494899695850463,0.04799876990882907,0.026950227049675556
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,both,sharp,CF,-0.07199112943579142,-0.053681132825539324,0.07199112943579142,0.053681132825539324,0.018309996610252094
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,second,sharp,DCF,0.07146556663607795,0.05247957513368063,0.07146556663607795,0.05247957513368063,0.01898599150239732
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.25,first,sharp,F,-0.0710161670567505,-0.07333113159558866,0.0710161670567505,0.07333113159558866,-0.0023149645388381573
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,first,blurred,DF,-0.21774232360645324,-0.046018472594450854,0.21774232360645324,0.046018472594450854,0.17172385101200238
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,second,blurred,CF,-0.18396817058377374,-0.10450510743490818,0.18396817058377374,0.10450510743490818,0.07946306314886556
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,first,sharp,DCF,0.17508699611363657,0.030978455662798637,0.17508699611363657,0.030978455662798637,0.14410854045083793
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,second,sharp,CF,-0.16475140185110151,-0.0957923065380886,0.16475140185110151,0.0957923065380886,0.06895909531301292
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,first,sharp,D,-0.14547018650399735,-0.14286723918247607,0.14547018650399735,0.14286723918247607,0.002602947321521276
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,both,sharp,DC,-0.1218941247546175,-0.1005568584226044,0.1218941247546175,0.1005568584226044,0.021337266332013105
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,second,blurred,C,0.09537423550557,0.05913173808823713,0.09537423550557,0.05913173808823713,0.036242497417332875
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,both,blurred,CF,-0.07827280940942122,-0.03160629429773479,0.07827280940942122,0.03160629429773479,0.04666651511168643
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,first,sharp,DFC,0.07494899695850463,0.037619453242686146,0.07494899695850463,0.037619453242686146,0.03732954371581848
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,both,sharp,CF,-0.07199112943579142,-0.035407808664853324,0.07199112943579142,0.035407808664853324,0.036583320770938094
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,second,sharp,DCF,0.07146556663607795,0.04137310104534455,0.07146556663607795,0.04137310104534455,0.0300924655907334
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.5,first,sharp,F,-0.0710161670567505,-0.07071130247191229,0.0710161670567505,0.07071130247191229,0.00030486458483820755
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,first,blurred,DF,-0.21774232360645324,-0.02291489487316617,0.21774232360645324,0.02291489487316617,0.19482742873328707
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,second,blurred,CF,-0.18396817058377374,-0.10227515006734633,0.18396817058377374,0.10227515006734633,0.0816930205164274
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,first,sharp,DCF,0.17508699611363657,-0.006453128801552882,0.17508699611363657,0.006453128801552882,0.16863386731208369
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,second,sharp,CF,-0.16475140185110151,-0.09346477507793854,0.16475140185110151,0.09346477507793854,0.07128662677316297
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,first,sharp,D,-0.14547018650399735,-0.13278402806005324,0.14547018650399735,0.13278402806005324,0.012686158443944107
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,both,sharp,DC,-0.1218941247546175,-0.09018068228099783,0.1218941247546175,0.09018068228099783,0.031713442473619666
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,second,blurred,C,0.09537423550557,0.06886587076578099,0.09537423550557,0.06886587076578099,0.026508364739789014
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,both,blurred,CF,-0.07827280940942122,-0.009982787217400313,0.07827280940942122,0.009982787217400313,0.0682900221920209
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,first,sharp,DFC,0.07494899695850463,0.02809315609078425,0.07494899695850463,0.02809315609078425,0.04685584086772038
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,both,sharp,CF,-0.07199112943579142,-0.0177176744812432,0.07199112943579142,0.0177176744812432,0.05427345495454822
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,second,sharp,DCF,0.07146556663607795,0.03237620160497828,0.07146556663607795,0.03237620160497828,0.039089365031099665
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,0.75,first,sharp,F,-0.0710161670567505,-0.06830469698024724,0.0710161670567505,0.06830469698024724,0.0027114700765032557
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,first,blurred,DF,-0.21774232360645324,-0.002432863015107478,0.21774232360645324,0.002432863015107478,0.21530946059134576
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,second,blurred,CF,-0.18396817058377374,-0.10049427388160745,0.18396817058377374,0.10049427388160745,0.08347389670216629
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,first,sharp,DCF,0.17508699611363657,-0.04004552942400999,0.17508699611363657,0.04004552942400999,0.13504146668962658
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,second,sharp,CF,-0.16475140185110151,-0.09159516630398648,0.16475140185110151,0.09159516630398648,0.07315623554711503
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,first,sharp,D,-0.14547018650399735,-0.12372764049283871,0.14547018650399735,0.12372764049283871,0.02174254601115863
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,both,sharp,DC,-0.1218941247546175,-0.08039324180062411,0.1218941247546175,0.08039324180062411,0.04150088295399339
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,second,blurred,C,0.09537423550557,0.07664079689023762,0.09537423550557,0.07664079689023762,0.018733438615332387
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,both,blurred,CF,-0.07827280940942122,0.009811137940376802,0.07827280940942122,0.009811137940376802,0.06846167146904442
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,first,sharp,DFC,0.07494899695850463,0.0195733893814274,0.07494899695850463,0.0195733893814274,0.05537560757707723
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,both,sharp,CF,-0.07199112943579142,-0.0010900651669073225,0.07199112943579142,0.0010900651669073225,0.0709010642688841
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,second,sharp,DCF,0.07146556663607795,0.025147290102984554,0.07146556663607795,0.025147290102984554,0.046318276533093394
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,0.75,1.0,first,sharp,F,-0.0710161670567505,-0.06615067849575083,0.0710161670567505,0.06615067849575083,0.0048654885609996645
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,first,blurred,DF,-0.21774232360645324,-0.047692001204243106,0.21774232360645324,0.047692001204243106,0.17005032240221013
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,second,blurred,CF,-0.18396817058377374,-0.0763741255713827,0.18396817058377374,0.0763741255713827,0.10759404501239103
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,first,sharp,DCF,0.17508699611363657,0.08930218485364586,0.17508699611363657,0.08930218485364586,0.08578481125999071
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,second,sharp,CF,-0.16475140185110151,-0.07225656072748024,0.16475140185110151,0.07225656072748024,0.09249484112362127
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,first,sharp,D,-0.14547018650399735,-0.17354712267649375,0.14547018650399735,0.17354712267649375,-0.028076936172496403
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,both,sharp,DC,-0.1218941247546175,-0.12189412573877391,0.1218941247546175,0.12189412573877391,-9.84156409145065e-10
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,second,blurred,C,0.09537423550557,0.0024560881984382332,0.09537423550557,0.0024560881984382332,0.09291814730713177
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,both,blurred,CF,-0.07827280940942122,-0.07827281849357881,0.07827280940942122,0.07827281849357881,-9.084157592820219e-09
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,first,sharp,DFC,0.07494899695850463,0.05243094457850204,0.07494899695850463,0.05243094457850204,0.02251805238000259
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,both,sharp,CF,-0.07199112943579142,-0.07199114002560786,0.07199112943579142,0.07199114002560786,-1.0589816440420563e-08
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,second,sharp,DCF,0.07146556663607795,0.06346303502745312,0.07146556663607795,0.06346303502745312,0.008002531608624824
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.0,first,sharp,F,-0.0710161670567505,-0.07819037907499013,0.0710161670567505,0.07819037907499013,-0.007174212018239631
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,first,blurred,DF,-0.21774232360645324,-0.017779940003001427,0.21774232360645324,0.017779940003001427,0.1999623836034518
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,second,blurred,CF,-0.18396817058377374,-0.07237275516804248,0.18396817058377374,0.07237275516804248,0.11159541541573126
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,first,sharp,DCF,0.17508699611363657,0.04763119341177843,0.17508699611363657,0.04763119341177843,0.12745580270185813
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,second,sharp,CF,-0.16475140185110151,-0.06809166148803608,0.16475140185110151,0.06809166148803608,0.09665974036306543
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,first,sharp,D,-0.14547018650399735,-0.1638473969454866,0.14547018650399735,0.1638473969454866,-0.018377210441489267
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,both,sharp,DC,-0.1218941247546175,-0.11123520935571898,0.1218941247546175,0.11123520935571898,0.010658915398898516
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,second,blurred,C,0.09537423550557,0.01606826174440179,0.09537423550557,0.01606826174440179,0.07930597376116821
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,both,blurred,CF,-0.07827280940942122,-0.05457853320481246,0.07827280940942122,0.05457853320481246,0.02369427620460876
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,first,sharp,DFC,0.07494899695850463,0.041773253441384516,0.07494899695850463,0.041773253441384516,0.03317574351712011
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,both,sharp,CF,-0.07199112943579142,-0.053681132825539324,0.07199112943579142,0.053681132825539324,0.018309996610252094
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,second,sharp,DCF,0.07146556663607795,0.050351404503695976,0.07146556663607795,0.050351404503695976,0.021114162132381972
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.25,first,sharp,F,-0.0710161670567505,-0.07586907997196712,0.0710161670567505,0.07586907997196712,-0.004852912915216626
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.5,first,blurred,DF,-0.21774232360645324,0.009782592790679334,0.21774232360645324,0.009782592790679334,0.2079597308157739
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.5,second,blurred,CF,-0.18396817058377374,-0.06913494740013343,0.18396817058377374,0.06913494740013343,0.11483322318364031
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.5,first,sharp,DCF,0.17508699611363657,0.008784745593329119,0.17508699611363657,0.008784745593329119,0.16630225052030745
principled_salience_stop_regularized_responsepolicy_boundedform_2x2_inc_static_fixedeps,principled_salience_stop_regularized_responsepolicy_2x2_inc_static_fixedeps,context_fixed,1.0,0.5,second,sharp,CF,-0.16475140185110151,-0.06469175967888555,0.16475140185110151,0.06469175967888555,0.10005964217221597
