bias,color_semvalue,gamma,k,sigma,steepness,wf
0.27643457,0.9396156,3.4848838,0.26564643,0.09999887,0.58516884,0.90327466
0.30017835,0.9397435,3.351812,0.29732046,0.09999912,0.5776875,0.9130057
0.2867775,0.939762,3.306806,0.3275387,0.09999837,0.90017647,0.9089703
0.30417675,0.94006395,3.1941075,0.3650174,0.09999841,1.0960151,0.9095442
0.292125,0.93989813,3.3847609,0.27490446,0.09999976,0.7840736,0.9139588
0.2777587,0.9396981,3.3020968,0.35982335,0.09999972,1.0618625,0.90876025
0.28182408,0.93975675,3.2864769,0.3648895,0.099998884,1.2804457,0.910209
0.27848288,0.9396515,3.4404123,0.25216252,0.099992156,0.90273446,0.8916869
0.28222913,0.9391457,3.378451,0.3239905,0.09999987,0.7255844,0.92460346
0.32141382,0.9401855,3.2098408,0.35521588,0.09999826,0.594716,0.9233335
0.31724018,0.94000757,3.1545622,0.39513186,0.09999593,0.8045936,0.9402215
0.3100292,0.93912625,3.372054,0.33308163,0.09999781,0.40873414,0.94688654
0.3081667,0.9394901,3.3631778,0.3428424,0.09999955,0.523915,0.9352661
0.27785832,0.93925893,3.425351,0.37321448,0.09999954,0.4370413,0.93937844
0.2762826,0.9397641,3.5722964,0.28311864,0.09999948,0.36657333,0.91021883
0.32524097,0.9404433,3.2454886,0.32746348,0.09999677,0.48107594,0.92830974
0.30352852,0.9394261,3.2628536,0.39115626,0.09999775,0.6005624,0.9385185
0.2874912,0.94025105,3.3460042,0.29610878,0.099993885,0.7160511,0.8985799
0.31221956,0.9394681,3.2400994,0.34434733,0.09999919,0.8013885,0.9239415
0.28788483,0.9402591,3.3643765,0.3088653,0.099993765,0.6893879,0.89299667
0.27420536,0.9399209,3.3535695,0.31532452,0.099999286,1.0789053,0.9005668
0.30075443,0.9394997,3.3648212,0.28947508,0.09999742,0.5617395,0.9162666
0.2839408,0.93996114,3.3289638,0.31302238,0.09999823,0.9832197,0.89969414
0.30390945,0.9397281,3.298786,0.30062273,0.09999671,0.81156707,0.9088052
0.30669388,0.939811,3.235386,0.32779518,0.09999795,1.5322199,0.91331786
0.2980606,0.9399245,3.2652855,0.31415603,0.099998906,1.3760041,0.906905
0.30781275,0.9404013,3.2235615,0.3430892,0.09999802,1.771533,0.9047173
0.30317166,0.9402987,3.2823038,0.33353826,0.09999726,1.6186785,0.8980815
0.2749764,0.93910664,3.4382048,0.25945538,0.09999769,0.87433606,0.91231036
0.29387715,0.9400605,3.3627863,0.2963226,0.099998794,0.6198517,0.89631957
0.28196633,0.940381,3.468048,0.33944765,0.09999893,0.3933001,0.9102117
0.28352633,0.9403157,3.4215872,0.33649582,0.09999963,0.4204247,0.91773486
0.2936007,0.93960345,3.3250985,0.2857967,0.09998556,0.86446655,0.8999536
0.27507684,0.93939185,3.5695167,0.21885571,0.09999897,0.65028214,0.8948012
0.27774367,0.9395099,3.5069256,0.22028959,0.09999844,0.8691647,0.8928695
0.27417657,0.9389632,3.4076006,0.29874513,0.099999644,0.78575015,0.9070976
0.2948226,0.94032836,3.4797258,0.33708337,0.099994674,0.33704045,0.92697066
0.30665722,0.9399115,3.2936058,0.3803223,0.09999795,0.4772623,0.9382274
0.32288942,0.9400053,3.1984358,0.29358587,0.09999509,1.1501722,0.89656776
0.3220939,0.93969136,3.3036134,0.37443307,0.09999975,0.41935307,0.94156176
0.29572287,0.93994653,3.3777678,0.33344114,0.099999405,0.44308597,0.9262552
0.28268862,0.9390459,3.3408492,0.32481858,0.09999474,0.60129786,0.93906873
0.26184073,0.93889797,3.4699874,0.37387058,0.09999932,0.66192436,0.9326856
0.29620913,0.9397223,3.3307428,0.2820679,0.09999492,0.6862487,0.89779687
0.302742,0.9396237,3.5074687,0.34514567,0.09999849,0.32629675,0.9353415
0.29935306,0.9398588,3.581873,0.29212913,0.0999969,0.3213348,0.92464656
0.27566606,0.93979573,3.6708264,0.35245758,0.09999853,0.27882442,0.93648976
0.27470604,0.93911576,3.8166423,0.23941493,0.0999997,0.28315797,0.9253773
0.29253793,0.94041437,3.345741,0.35764372,0.09999414,0.50259167,0.9100414
0.2922644,0.9402003,3.2970526,0.3753906,0.09999503,0.593201,0.90894926
0.28185198,0.93927366,3.3941789,0.306547,0.09999819,0.6693405,0.9265699
0.28405985,0.93943596,3.3344767,0.33095795,0.09999812,0.7453035,0.9247948
0.29761007,0.9395515,3.3751307,0.28088343,0.09999032,0.51778704,0.92134047
0.30471277,0.9395052,3.3062842,0.33854502,0.09999877,0.6163328,0.9350659
0.29913425,0.93986285,3.29139,0.35536262,0.099998794,0.57869846,0.91950375
0.29790193,0.94017094,3.4028723,0.22326463,0.09999688,0.9554114,0.87663215
0.27605033,0.9394096,3.272194,0.4428185,0.09999796,0.6553582,0.93325
0.3201147,0.9399805,3.3807137,0.21178605,0.09999984,0.6518449,0.8977696
0.29475778,0.93954134,3.3515496,0.2932938,0.09999999,0.8770938,0.9036928
0.2974119,0.9401266,3.269733,0.31482738,0.09999999,1.6345177,0.9045618
0.29444832,0.94027305,3.262926,0.34492576,0.09999999,1.5386688,0.9041696
0.29501373,0.9392463,3.4428804,0.25623965,0.09999912,0.44344646,0.9155665
0.2953288,0.94030523,3.2814314,0.32119462,0.099997394,1.5765,0.9042704
0.28844163,0.93956226,3.3507814,0.32257742,0.09999825,0.5547688,0.912516
0.2715685,0.9392449,3.416073,0.3326624,0.099998154,0.52729106,0.91569746
0.30802214,0.94028604,3.1957536,0.34300238,0.099996686,1.0994612,0.91192484
0.28590167,0.94020844,3.3067536,0.35079497,0.09999712,0.8788744,0.9079957
0.27226377,0.9390942,3.455975,0.3269341,0.09999833,0.5642941,0.9186389
0.27603236,0.93950033,3.4213219,0.42690772,0.0999979,0.38426566,0.9268
0.27787584,0.9397416,3.4191446,0.27903557,0.099998154,0.762184,0.8930048
0.30790678,0.939782,3.2621422,0.34014097,0.09999837,0.8580946,0.9164282
0.30900782,0.9398091,3.3237376,0.23530835,0.09999608,0.8510759,0.90971404
0.26438683,0.93904126,3.5408928,0.28944477,0.0999977,0.6036625,0.9038042
0.28210962,0.94014627,3.3203974,0.31348965,0.09999793,0.78301567,0.91145086
0.27879748,0.93974906,3.4309933,0.2669221,0.09998937,0.72916573,0.9062099
0.28141946,0.93970776,3.4189792,0.2642915,0.099989556,0.7831748,0.89933735
0.29274917,0.9398058,3.4551637,0.18141823,0.0999972,0.69371057,0.879779
0.29471856,0.93933,3.3793466,0.3188765,0.09999974,0.6508732,0.9221232
0.29995236,0.9396021,3.2997594,0.35357875,0.09999948,0.5089287,0.93533444
0.28197572,0.9392112,3.313129,0.3600224,0.0999977,0.6279384,0.9352924
0.28180274,0.9399886,3.4435802,0.2325995,0.099997096,0.9229388,0.87664413
0.26476488,0.93971086,3.4907155,0.23188657,0.09999788,0.9493641,0.8926144
0.29814357,0.93933207,3.3133528,0.2725802,0.09999897,1.305394,0.9068643
0.28444347,0.93995523,3.288236,0.3349151,0.099998884,1.3762499,0.9066754
0.30300525,0.9396175,3.4430776,0.26544583,0.09999486,0.410877,0.91613597
0.3041806,0.93989205,3.3211298,0.232332,0.09999831,0.97032154,0.8842502
0.3054261,0.93975806,3.3503196,0.23165059,0.099998415,0.9344855,0.887868
0.27619702,0.93956137,3.2710934,0.41017354,0.09999897,0.77301013,0.92568994
0.28966826,0.9397912,3.51521,0.2577592,0.09999392,0.50563645,0.89756775
0.29558277,0.93981236,3.1382985,0.46286905,0.09999972,0.7412461,0.94194514
0.27177835,0.939157,3.652139,0.19906111,0.09999515,0.48248035,0.89170873
0.30480582,0.9402975,3.1224442,0.4491256,0.099998154,0.8902513,0.92589515
0.29809815,0.9404241,3.3139098,0.29571298,0.09999907,0.57372737,0.90820575
0.301581,0.9402779,3.2926636,0.33950636,0.099999666,0.61637825,0.91255015
0.2798811,0.939399,3.3914442,0.28346932,0.09999944,0.63618916,0.91406953
0.26180702,0.9394963,3.4259627,0.34413826,0.09999936,0.66142726,0.9025999
0.2642316,0.93948436,3.4348788,0.40117556,0.09999957,0.5474504,0.91705185
0.263955,0.9398795,3.76499,0.22331235,0.09999613,0.34692517,0.8986507
0.3007609,0.93938446,3.171253,0.3993824,0.09999849,0.8294883,0.92584425
0.30321357,0.94020844,3.374651,0.34724814,0.09999796,0.42463416,0.92978007
0.2775852,0.9405159,3.4492931,0.3523417,0.09999593,0.4111721,0.90800947
0.28688264,0.939148,3.3718696,0.24157615,0.09999913,0.9632407,0.9094749
0.29549387,0.9400561,3.5810232,0.16213124,0.09999553,0.4234032,0.8795314
0.28997335,0.9395975,3.3635812,0.25418296,0.09999933,0.6845872,0.9034924
0.272891,0.9393052,3.4410665,0.29907122,0.09999942,0.7485246,0.9063757
0.27786386,0.939635,3.3575208,0.29649127,0.099999644,1.1433781,0.89646083
0.27612665,0.93957263,3.4136033,0.2865709,0.09999968,0.9700308,0.9005848
0.29708382,0.93967724,3.300059,0.29971486,0.099996865,1.3720765,0.901521
0.30099198,0.93969524,3.2723753,0.2984163,0.099997774,1.4137857,0.9027219
0.28870532,0.94020116,3.3059142,0.32567543,0.099998534,0.5749686,0.90476304
0.2718539,0.9396757,3.329329,0.368823,0.09999379,0.99595565,0.920084
0.27173698,0.93987757,3.3161373,0.33900946,0.099995926,0.93360347,0.9137327
0.27195656,0.9399688,3.326667,0.33321384,0.09999547,0.91393596,0.9111825
0.2820937,0.93998134,3.2706304,0.37819988,0.09999931,0.7933956,0.9212321
0.27193037,0.9391383,3.4017248,0.26763254,0.09999897,1.051052,0.9141136
0.29199725,0.94000876,3.2686567,0.40714183,0.09999303,0.6677401,0.92332935
0.2585589,0.9392966,3.33865,0.39546037,0.09999992,0.8749738,0.91046417
0.2508061,0.9392161,3.433557,0.34477067,0.09999987,0.7307211,0.90586275
0.27874672,0.93956053,3.380224,0.32503587,0.09999992,0.74079776,0.92582697
0.2844574,0.9399387,3.2539442,0.34450215,0.09999987,1.1774012,0.90866077
0.29122004,0.94007874,3.298088,0.34959245,0.099999145,0.9471791,0.911597
0.2881483,0.9394342,3.3037543,0.32729697,0.09999911,0.67398256,0.9268741
0.25654605,0.93918926,3.4950457,0.35321566,0.09999596,0.58878165,0.9176176
0.31378078,0.9405477,3.1737332,0.353113,0.09999821,0.9156823,0.90769887
0.29532766,0.9401678,3.2965963,0.33387172,0.09999774,0.75661236,0.90371305
0.28082165,0.93890464,3.3745952,0.37632582,0.099997856,0.60881984,0.94162863
0.28755096,0.93988514,3.3353744,0.31219068,0.09999807,0.6548599,0.91043174
0.3023078,0.9392273,3.4009683,0.22297361,0.09999838,0.8874212,0.89890724
0.28189504,0.93978417,3.306382,0.36401084,0.09999722,0.6210726,0.92614996
0.2684388,0.93908477,3.5389323,0.3383434,0.09999772,0.5344327,0.9158494
0.2759729,0.9394153,3.4801755,0.27567643,0.09999835,0.6008172,0.9022208
0.28219646,0.93941176,3.4832444,0.34116092,0.09999581,0.6161232,0.90983117
0.2644417,0.93903565,3.742465,0.22206151,0.09999885,0.3288901,0.9061456
0.26715222,0.9394072,3.4740906,0.3054119,0.099995725,0.6728238,0.91303307
0.2959323,0.9395472,3.433236,0.20404142,0.09999708,0.6699497,0.8902975
0.27908987,0.93987346,3.4628487,0.39289433,0.09999748,0.37868497,0.92910004
0.26807415,0.93970704,3.4167724,0.41590288,0.09999835,0.39937595,0.9365228
0.30971494,0.93975395,3.290549,0.27605185,0.09999498,0.8703743,0.89574987
0.2888607,0.93968934,3.3838582,0.35900962,0.09999567,0.5286747,0.9225343
0.29082772,0.93976974,3.4458182,0.36162686,0.099996045,0.37313274,0.9236565
0.30046016,0.94065577,3.384697,0.3736561,0.09999825,0.37950638,0.91263986
0.3364307,0.941243,3.1535842,0.37721452,0.09999972,0.5714827,0.9035791
0.335878,0.9410857,3.1296065,0.38812476,0.09999963,0.563184,0.9107707
0.31357792,0.939536,3.2840247,0.31669456,0.09999794,0.71126556,0.92076546
0.32251966,0.939901,3.247096,0.2899497,0.09999062,0.90954375,0.91967523
0.2935907,0.93932045,3.3275445,0.30458957,0.09999855,0.7322397,0.9209916
0.31056917,0.9396007,3.2699852,0.31570902,0.099996105,1.060772,0.91512054
0.30436388,0.93948424,3.2787323,0.30406666,0.09999354,0.9963008,0.9167116
0.29381114,0.93942237,3.2677734,0.36414516,0.09999962,0.8869434,0.93297344
0.27338848,0.9397088,3.3585348,0.35169646,0.0999906,0.57877445,0.9196255
0.2585987,0.9389765,3.5842268,0.24814603,0.09999906,0.8083068,0.8942382
0.26635972,0.9391973,3.4250941,0.29459375,0.09999873,1.1684504,0.90275645
0.30655605,0.93984306,3.2787275,0.30621538,0.0999941,0.8889034,0.9049855
0.2785935,0.9400765,3.5882707,0.13354826,0.099998236,0.6431815,0.86683184
0.3069232,0.939746,3.3948944,0.19736086,0.09999635,0.67547756,0.8919247
0.29221454,0.93948233,3.4619675,0.19235788,0.09999843,0.82201385,0.8918551
0.33247063,0.9396364,3.2780635,0.21221669,0.099998534,0.72094667,0.9125739
0.31806782,0.9396598,3.252109,0.28023306,0.09999875,0.6594869,0.9271438
0.3120749,0.9396827,3.2812257,0.39566606,0.09999998,0.6487523,0.91958916
0.2909099,0.93960714,3.4245315,0.23667875,0.09999999,0.6230105,0.9085707
0.2904286,0.9399133,3.4124641,0.22348672,0.09999975,0.9850581,0.8775834
0.27973518,0.9397068,3.3416765,0.25074297,0.09999337,1.8836927,0.89776474
0.2651093,0.93939877,3.509006,0.24262096,0.099997,1.0621586,0.89118284
0.28456646,0.93989193,3.4149961,0.24664937,0.09999877,0.57977855,0.90192175
0.28217578,0.9397588,3.414725,0.30614054,0.099999346,0.50008523,0.91877484
0.27926174,0.93945795,3.4149046,0.26159373,0.09999859,1.0349615,0.890951
0.34037614,0.9401498,3.1117113,0.38455898,0.09999677,0.8151977,0.9278982
0.33735958,0.9400513,3.1224532,0.36831143,0.09999625,0.8520028,0.92640907
0.25387684,0.93954825,3.5517678,0.28216395,0.099999584,0.62139857,0.89558375
0.3336013,0.93982875,3.324589,0.16699743,0.09999197,0.7290168,0.89460325
0.3501044,0.93985903,3.27281,0.16690494,0.099996865,0.65752363,0.8932969
0.35298315,0.939878,3.2667737,0.1629922,0.09999543,0.6608708,0.8905255
0.32772538,0.9396509,3.2934356,0.21224178,0.09999683,0.86420745,0.8943158
0.2942185,0.94007695,3.5268083,0.22690114,0.099999,0.35742056,0.9125057
0.30152604,0.93985367,3.3058684,0.27185512,0.09999936,0.922413,0.89545554
0.2607525,0.9397385,3.5125368,0.38227502,0.09999229,0.3873639,0.9183181
0.29930282,0.94016314,3.267332,0.31671202,0.09999925,0.82724816,0.91441137
0.28308713,0.93983626,3.4427233,0.24707402,0.09999988,0.65142524,0.8952025
0.26777798,0.9390731,3.4695544,0.3969534,0.09999976,0.45622167,0.93403465
0.38236737,0.94045526,3.104592,0.3486824,0.09999167,0.6093596,0.9242471
0.36496767,0.94078934,3.01271,0.3660566,0.099998474,0.98377746,0.906973
0.2745257,0.93982136,3.3804784,0.3212582,0.09999683,0.7060169,0.91185796
0.28727177,0.93999976,3.2986102,0.3201271,0.09999963,1.0278959,0.8954775
0.2931514,0.9392353,3.3234346,0.35995898,0.09999188,0.5451269,0.9394586
0.3062283,0.94012237,3.2602766,0.3575132,0.0999954,0.6489686,0.9234736
0.29978615,0.94018716,3.2744048,0.38740617,0.09999788,0.56335294,0.9225818
0.27496448,0.9396255,3.527853,0.2271414,0.09999525,0.638624,0.88302356
0.28011864,0.9395389,3.4476728,0.27701324,0.09999555,0.6569147,0.90616477
0.300703,0.940007,3.272851,0.32796928,0.09999778,0.7316859,0.9100907
0.2768595,0.9395108,3.3880055,0.2948826,0.09999696,1.0487286,0.9045921
0.3147579,0.9404351,3.2206588,0.2969461,0.099998556,0.92674655,0.89718443
0.31667536,0.9404112,3.2185843,0.3095587,0.09999807,0.8481872,0.9002446
0.31337163,0.9404826,3.2250843,0.3065941,0.09999784,0.88876235,0.89481044
0.2956047,0.9391942,3.4556592,0.32389623,0.099997595,0.41798127,0.9249832
0.26240492,0.94022644,3.5947764,0.21334088,0.09999873,0.54919124,0.8755615
0.31797147,0.9394336,3.192782,0.34634355,0.09999891,0.84136033,0.92550725
0.29522055,0.93901217,3.4404874,0.28593048,0.09999987,0.7608731,0.9127671
0.29052758,0.940544,3.218328,0.36673567,0.09999887,1.0683503,0.90425
0.29290375,0.94021535,3.2537374,0.36047328,0.09999903,1.1274636,0.9075296
0.286507,0.9396101,3.2798324,0.33657786,0.09999954,0.7716431,0.9241735
0.29255387,0.939144,3.4172013,0.29535255,0.09999635,0.541794,0.916783
0.272172,0.9396254,3.362023,0.318649,0.0999942,0.89814574,0.9022109
0.3072537,0.94005454,3.3166885,0.25845382,0.09999987,1.457047,0.9015729
0.28296578,0.9404565,3.252362,0.3484603,0.09999996,1.3650368,0.9019948
0.33277154,0.93917,3.2744806,0.2613904,0.09999857,1.2074375,0.90247655
0.2819087,0.93999505,3.2236943,0.35879937,0.099998884,1.3639919,0.9120211
0.27392474,0.939326,3.4774733,0.3050591,0.099999085,0.5605204,0.9120647
0.2991075,0.9404862,3.3786597,0.21109411,0.09999627,1.0796622,0.88428295
0.30147234,0.9393405,3.3585677,0.33293408,0.09999988,0.45207265,0.9303438
0.2578934,0.9396031,3.4234881,0.33936223,0.09999591,0.99734104,0.9112039
0.2860725,0.9398222,3.3915927,0.31982496,0.09999909,0.61589414,0.9079098
0.30868992,0.9403943,3.303475,0.2627741,0.099998236,0.67243093,0.89516467
0.30610123,0.9395209,3.2098248,0.39278707,0.0999959,0.94041896,0.93040603
0.27582067,0.9399736,3.2979603,0.38062927,0.09999833,1.0377606,0.9096527
0.29371077,0.9397315,3.2645936,0.33653352,0.099989526,1.0999913,0.9156024
0.29260385,0.94007015,3.2907891,0.35302672,0.09999936,0.8038472,0.9111164
0.27271217,0.93952394,3.3862927,0.2953244,0.09999982,0.870376,0.89769936
0.2843426,0.9397427,3.3519113,0.30947107,0.099998854,0.8593235,0.92191905
0.3274541,0.94008446,3.1425593,0.36426792,0.09999923,1.0264028,0.92466724
0.32804483,0.9404267,3.1721785,0.31746677,0.099997476,1.1127818,0.92071474
0.33081236,0.9405136,3.1527836,0.3154118,0.09999805,1.2423428,0.9180934
0.32892528,0.9400202,3.1217976,0.39629936,0.099995315,0.5937332,0.94173396
0.33422142,0.94036305,3.0971727,0.37137467,0.09999754,0.72555727,0.9309811
0.29993162,0.9398499,3.2332444,0.40878093,0.0999977,0.5961123,0.9376879
0.29002705,0.93953955,3.3302875,0.3392061,0.09999444,0.5861778,0.92182565
0.29107875,0.9397898,3.3036525,0.32173848,0.09999957,0.886082,0.9166933
0.281903,0.93916255,3.3629935,0.327067,0.09999277,0.69253945,0.9247584
0.2845791,0.9397322,3.3586338,0.39161903,0.09999981,0.44016126,0.9372917
0.32034904,0.93975854,3.2469316,0.3500022,0.09999943,0.57703453,0.9407291
0.25225523,0.93888557,3.568724,0.3146798,0.09999919,0.4188674,0.92733014
0.26505452,0.93993604,3.45928,0.23342164,0.0999975,0.89074004,0.880767
0.285452,0.9388399,3.3284068,0.3674064,0.099997774,0.92122185,0.9345674
0.2769549,0.93875504,3.4616036,0.2729565,0.099996425,1.0922251,0.9237639
0.30913955,0.94032407,3.1262946,0.38287175,0.099998415,0.9634532,0.91915494
0.28478387,0.9392231,3.534762,0.19547,0.09999915,0.6340899,0.89922583
0.27448097,0.9398099,3.3329403,0.39342943,0.09999596,0.964878,0.9191088
0.2780882,0.9392688,3.4884005,0.2435583,0.09999851,0.8052372,0.9097226
0.2771715,0.9402498,3.2566545,0.39990622,0.09999951,1.2527928,0.8976449
0.25886142,0.93959224,3.4448912,0.29876998,0.09999738,1.1250122,0.9002508
0.29021233,0.93996364,3.3134558,0.32764706,0.09999976,0.7894,0.9086514
0.3208517,0.9403839,3.1469064,0.4700162,0.09999957,0.48782903,0.92918134
0.32207412,0.94039375,3.1973555,0.40505633,0.09999974,0.48224735,0.92595243
0.2958428,0.94040585,3.2415001,0.31987616,0.09999448,0.8414105,0.904111
0.27146342,0.93983424,3.3974898,0.40433148,0.099999204,0.4454302,0.924511
0.25080773,0.93960917,3.7679045,0.30105048,0.09998789,0.29983568,0.9279799
0.2524079,0.93973863,3.7182639,0.30673304,0.099984586,0.34204465,0.92545366
0.24981259,0.93959606,3.7154212,0.33844525,0.0999945,0.28305987,0.93549633
0.25555867,0.9396372,3.6652784,0.41341978,0.099997856,0.27388194,0.94129074
0.2593192,0.9393189,3.7620888,0.34677505,0.09999857,0.2772967,0.9355762
0.2641244,0.93926466,3.801697,0.23561314,0.09999891,0.33010742,0.90671873
0.26653612,0.9393674,3.7559671,0.25261003,0.099999346,0.33162844,0.9168473
0.28615737,0.9398869,3.590404,0.23534071,0.099998586,0.41471326,0.89601105
0.27935836,0.94012517,3.3057132,0.4024949,0.09999563,0.54384995,0.9235231
0.3088021,0.9401084,3.2606385,0.29590622,0.09999752,1.0084163,0.9054424
0.30318415,0.9400827,3.18977,0.36993587,0.09999789,1.480717,0.9133055
0.3000273,0.94017196,3.199143,0.34724596,0.09999696,1.4143203,0.9083549
0.29802456,0.9398376,3.3284729,0.27085987,0.09999877,1.1941164,0.9057216
0.27001363,0.9392619,3.4123209,0.33508304,0.09999468,1.013403,0.906029
0.31755522,0.940507,3.2447944,0.24555214,0.09999911,1.0256925,0.8937024
0.3024134,0.939741,3.369751,0.29791293,0.099999204,0.50131255,0.9173532
0.27889743,0.93970954,3.4541268,0.22754076,0.099994145,0.69515014,0.8930944
0.32422006,0.9403964,3.2551868,0.37149176,0.09999901,0.511071,0.92113197
0.27363887,0.93970656,3.5883892,0.3009655,0.09999646,0.41770744,0.9124489
0.27506056,0.939687,3.5775018,0.28637087,0.099992946,0.41992447,0.9162032
0.29889774,0.9395201,3.485317,0.3362135,0.09999972,0.3396966,0.9322853
0.29865217,0.9395195,3.4603167,0.34214568,0.09999949,0.39224637,0.93222946
0.27405402,0.93941545,3.7043898,0.31315464,0.09999978,0.30127078,0.93172383
0.26291648,0.93944955,3.7791572,0.27020124,0.09999968,0.31438306,0.9230112
0.30411157,0.939872,3.662194,0.2589273,0.09999547,0.28527904,0.92225033
0.25981966,0.93979156,3.681183,0.29430732,0.0999977,0.33469635,0.9123413
0.31485435,0.93933654,3.2794957,0.3407733,0.09999692,0.57628566,0.9381177
0.2770755,0.9397539,3.3560443,0.29243392,0.099999845,0.840753,0.9048559
0.30909055,0.9392558,3.3268816,0.37908033,0.09999092,0.4413465,0.9483048
0.28797135,0.9394206,3.3158078,0.27267697,0.09999969,1.068404,0.9113945
0.28243285,0.9399351,3.4426756,0.29663712,0.09999104,0.52141917,0.90384656
0.29137152,0.940094,3.2377827,0.36621824,0.09999962,1.1103187,0.90555054
0.290527,0.9393476,3.494132,0.25600523,0.09999938,0.4584243,0.90842134
0.25736147,0.9395659,3.5456772,0.25784218,0.09999859,0.64107835,0.8931543
0.2796133,0.9396744,3.4229891,0.30725065,0.0999969,0.4688611,0.9129193
